,Id,Label,name,Degree,Authority,Modularity.Class,PageRank,Clustering.Coefficient,Number.of.triangles,Eigenvector.Centrality,Eccentricity,Closeness.Centrality,Betweenness.Centrality,ave_view,ave_comment,ave_mylist,ave_starttime,ave_length,Points,training,modify_probability
1032.0 ,5689.0 ,5689.0 ,宇宙の真理について,9,5.00E-04,22,0.00053,1,36,0.033082753,4,2.438842975,0,50490,1424,185,2012/5/11 17:34,972,54650.07841,0,0.361692635
1033.0 ,5691.0 ,5691.0 ,最終兵器カラダで払う,9,5.00E-04,22,0.000515,1,36,0.057926084,3,2.398347107,0,10178,278,17,2012/5/12 9:02,415,10703.62064,0,0.053523038
1034.0 ,5693.0 ,5693.0 ,大正卓,9,5.00E-04,22,0.000553,1,36,0.057517208,3,2.403305785,0,57707,2180,221,2012/5/13 18:57,1008,63122.93565,0,0.779673171
1035.0 ,5696.0 ,5696.0 ,世紀末都市サザンクロス,9,5.00E-04,22,0.000524,1,36,0.058130908,3,2.403305785,0,17489,389,35,2011/12/22 22:09,651,18394.55245,0,0.542034066
1036.0 ,5697.0 ,5697.0 ,右下の活躍,9,5.00E-04,22,0.000522,1,36,0.0582231,3,2.403305785,0,16781,303,48,2012/1/10 0:38,542,17798.64108,0,0.15993714
1037.0 ,5699.0 ,5699.0 ,卓上ゲーム,9,5.00E-04,22,0.00053,1,36,0.041277646,3,2.423966942,0,1240,15,4,2012/1/25 23:44,1016,1314.821287,1,0
1038.0 ,5701.0 ,5701.0 ,安定の1ターンキル,9,5.00E-04,22,0.000516,1,36,0.058721929,3,2.403305785,0,16096,234,68,2012/2/25 7:22,467,17346.66081,0,0.088152736
1039.0 ,5703.0 ,5703.0 ,ゆで芋P,9,5.00E-04,8,0.00054,1,36,0.040692957,3,2.41322314,0,1915,65,12,2012/10/13 9:19,458,2157.879016,0,0.002570817
1040.0 ,5704.0 ,5704.0 ,濃密な時間の流れ,9,5.00E-04,22,0.000544,1,36,0.041528064,3,2.414876033,0,24450,277,45,2012/10/13 12:06,169,25398.90259,0,0.012243124
1041.0 ,5711.0 ,5711.0 ,奇行帝サナエル,9,5.00E-04,22,0.000535,1,36,0.036786461,3,2.385123967,0,61078,1019,303,2012/10/17 19:35,1084,66625.3596,0,0.627690517
1042.0 ,5713.0 ,5713.0 ,茄子.ゆっくり実況者.,9,5.00E-04,12,0.000562,1,36,0.04014157,3,2.423140496,0,16397.9862,1417.281405,196.1579718,2011/7/7 3:20,717.6742574,20646.11427,0,0.027510482
1043.0 ,5714.0 ,5714.0 ,東方黄金水,9,5.00E-04,22,0.000559,1,36,0.040399805,3,2.423966942,0,20142,766,86,2012/10/19 4:49,831,22170.05125,0,0.367135861
1044.0 ,5715.0 ,5715.0 ,リアル幸運E,10,5.50E-04,19,0.000619,1,45,0.037563383,3,2.423140496,0,24284,796,65,2012/10/19 6:44,1290,26029.80151,0,0.84085983
1045.0 ,5718.0 ,5718.0 ,地SAN地消,10,5.50E-04,6,0.000588,1,45,0.0427068,3,2.407438017,0,10946,460,35,2012/10/20 0:13,736,11912.50511,0,0.020757574
1046.0 ,5721.0 ,5721.0 ,安定の狂人類,9,5.00E-04,22,0.000553,1,36,0.057517208,3,2.403305785,0,43121,1239,201,2012/10/20 14:49,770,47340.55012,0,0.44194876
1047.0 ,5722.0 ,5722.0 ,乙女ゲー卓,9,5.00E-04,22,0.000558,1,36,0.054628677,3,2.403305785,0,13887,864,61,2012/10/21 4:09,1584,15615.60194,0,0.986668283
1048.0 ,5724.0 ,5724.0 ,侵略ゴキ娘,9,5.00E-04,22,0.000542,1,36,0.057938632,3,2.403305785,0,263404,7937,943,2012/10/21 20:49,1649,285254.6387,1,0
1049.0 ,5726.0 ,5726.0 ,動画には本文を書けばどうか,9,5.00E-04,21,0.000582,1,36,0.014172795,3,2.80661157,0,4662,170,26,2010/4/21 1:24,578,5216.05105,0,0.937455477
1050.0 ,5727.0 ,5727.0 ,河童版nm10001210,10,5.50E-04,14,0.00053,1,45,0.03820941,3,2.620661157,0,5562,399,180,2010/12/3 1:42,641,8635.075721,0,0.800194776
1051.0 ,5728.0 ,5728.0 ,月,10,5.50E-04,21,0.000538,1,45,0.024241483,3,2.797520661,0,81489,633,303,2011/1/15 16:35,161,86662.13874,0,0.904079038
1052.0 ,5730.0 ,5730.0 ,悲しみのワルツ,10,5.50E-04,21,0.000539,1,45,0.023090775,4,2.814049587,0,60511,397,155,2011/2/12 0:04,181,63230.41891,0,0.479357309
1053.0 ,5731.0 ,5731.0 ,暗ドーナツ,10,5.50E-04,21,0.000531,1,45,0.02397645,4,2.814049587,0,53081,448,140,2011/2/17 1:31,190,55625.26034,0,0.484415732
1054.0 ,5732.0 ,5732.0 ,準惑星,13,6.99E-04,21,0.000692,0.756410256,59,0.026612563,4,2.795041322,15.57309693,55937.5,545,191,2011/3/9 9:05,182.5,59342.25901,0,0.424850616
1055.0 ,5735.0 ,5735.0 ,様式美,14,7.49E-04,14,0.000723,0.648351648,59,0.079001748,3,2.153719008,594.1007585,24750.5,702.75,161,2011/3/13 16:49,504.5,27848.96942,0,0.848366855
1056.0 ,5739.0 ,5739.0 ,生産財の価格上昇,10,5.50E-04,14,0.000535,1,45,0.042125603,3,2.559504132,0,2029,70,24,2013/8/24 22:31,463,2456.691945,0,0.02738503
1057.0 ,5740.0 ,5740.0 ,林檎男.お前.忘れたとは.ry.,9,5.00E-04,22,0.00058,1,36,0.049960355,3,2.410743802,0,9640.912937,991.4394811,529.1096128,2011/7/10 11:15,596.8220778,18480.92999,0,0.201458724
1058.0 ,5741.0 ,5741.0 ,変態包囲網,10,5.50E-04,22,0.000577,1,45,0.054063494,3,2.40661157,0,51482,2326,123,2011/5/6 14:21,1429,55552.68152,0,0.990255379
1059.0 ,5747.0 ,5747.0 ,越前が荒ぶる動画,9,5.00E-04,22,0.000551,1,36,0.050815261,3,2.409090909,0,33525,1441,87,2011/12/18 19:55,1730,36211.76168,0,0.989224351
1060.0 ,5749.0 ,5749.0 ,火薬庫,9,5.00E-04,22,0.00056,1,36,0.050540604,3,2.410743802,0,36267,1594,76,2011/10/2 18:19,1586,38934.02486,0,0.98648566
1061.0 ,5750.0 ,5750.0 ,平和な日常..,9,5.00E-04,22,0.00058,1,36,0.049960355,3,2.410743802,0,12899.42006,1116.507487,630.1442912,2011/7/21 7:04,709.1002482,23382.9777,0,0.317457904
1062.0 ,5751.0 ,5751.0 ,ゆっくり様は本当に潔癖症なお方,9,5.00E-04,22,0.000557,1,36,0.050619561,3,2.410743802,0,27678,393,60,2010/9/19 15:27,559,28965.50965,0,0.384537805
1063.0 ,5760.0 ,5760.0 ,迷子から始まる怪談話シリーズ,9,5.00E-04,9,0.000514,1,36,0.018719738,4,2.847933884,0,4072,176,16,2011/5/10 23:57,556,4480.73546,0,0.144931612
1064.0 ,5769.0 ,5769.0 ,昭和花子2,10,5.50E-04,21,0.00061,1,45,0.015930132,3,2.81322314,0,10743,442,81,2011/7/1 3:23,260,12382.65897,0,0.785703289
1065.0 ,5770.0 ,5770.0 ,東風谷早苗,10,5.50E-04,14,0.000557,0.955555556,43,0.028580511,3,2.690082645,0.475,12722.75,359.75,126.25,2012/11/24 0:48,400.75,14966.45194,0,0.044689561
1066.0 ,5774.0 ,5774.0 ,初代三国志,9,5.00E-04,16,0.000585,1,36,0.03461143,3,2.395041322,0,316,4,2,2012/6/7 16:50,374,349.9503106,1,0
1067.0 ,5779.0 ,5779.0 ,仲間シールド,9,5.00E-04,22,0.000558,1,36,0.05349245,3,2.410743802,0,11580,631,15,2010/11/23 20:21,695,12403.43326,0,0.681618607
1068.0 ,5784.0 ,5784.0 ,わいゆー,10,5.50E-04,22,0.000584,1,45,0.057662832,3,2.383471074,0,52913,1065.5,141,2010/9/26 23:47,716.5,56072.52253,0,0.776029565
1069.0 ,5786.0 ,5786.0 ,後のセインツロウ２に...,9,5.00E-04,14,0.000549,1,36,0.055428411,3,2.395041322,0,12375.15043,1023.559124,499.4302667,2011/7/5 8:49,859.2490505,20814.78129,0,0.288962301
1070.0 ,5788.0 ,5788.0 ,神ED,9,5.00E-04,5,0.000581,1,36,0.051740643,3,2.410743802,0,208373,9472,878,2010/10/9 8:14,1150,230604.8064,1,0
1071.0 ,5794.0 ,5794.0 ,猫マグロ,19,9.99E-04,4,0.001032186,0.538011696,92,0.071192408,3,2.32892562,107.3521161,256413.6667,18455.33333,553.3333333,2010/11/1 3:34,1333,281932.3562,1,0
1072.0 ,5798.0 ,5798.0 ,目から一斤様,10,5.50E-04,7,0.000591,1,45,0.054801019,3,2.400826446,0,109838,4740,1351,2010/11/16 22:48,1070,134649.1952,1,0
1073.0 ,5799.0 ,5799.0 ,安心のフラグ回収率,9,5.00E-04,22,0.000581,1,36,0.051740643,3,2.410743802,0,15036,795,54,2010/11/17 0:56,1295,16601.21246,0,0.970919724
1074.0 ,5800.0 ,5800.0 ,妄想フルスロットル,9,5.00E-04,0,0.000581,1,36,0.051740643,3,2.410743802,0,361228,33452,2629,2011/5/8 21:42,1390,431298.461,1,0
1075.0 ,5801.0 ,5801.0 ,海のぬし釣り,9,5.00E-04,22,0.00057,1,36,0.052120554,3,2.410743802,0,13117,466,33,2011/5/11 0:51,404,14062.05141,0,0.122014653
1076.0 ,5802.0 ,5802.0 ,紡がれ続けた物語の終わり,10,5.50E-04,22,0.000587,1,45,0.056272192,3,2.409917355,0,11705,497,56,2011/5/13 13:37,1632,13021.84916,0,0.994927888
1077.0 ,5809.0 ,5809.0 ,妖怪くそガエル,10,5.50E-04,14,0.000552,1,45,0.028118266,3,2.667768595,0,24232,495,283,2013/5/15 16:50,257,28962.20292,0,0.021342196
1078.0 ,5814.0 ,5814.0 ,癒し系,10,5.50E-04,14,0.000519,0.888888889,40,0.03175808,3,2.699173554,1.20426378,21307,492,123,2011/4/30 12:41,180.5,23632.95794,0,0.089024813
1079.0 ,5816.0 ,5816.0 ,地獄を超えた先は地獄,10,5.50E-04,15,0.000578,1,45,0.057459499,3,2.311570248,0,158017,5862,521,2010/10/7 15:48,1132,171484.9791,1,0
1080.0 ,5817.0 ,5817.0 ,宇宙服きろ.,9,5.00E-04,15,0.000559,1,36,0.038721843,3,2.328099174,0,15679.11014,1335.014588,392.0571683,2011/6/27 13:01,681.1718383,22792.58967,0,0.023402789
1081.0 ,5819.0 ,5819.0 ,表情に定評のあるゆっくり,9,5.00E-04,14,0.000496,1,36,0.027054686,3,2.708264463,0,19085,824,117,2011/6/13 2:06,280,21630.09528,0,0.123074514
1082.0 ,5824.0 ,5824.0 ,聞くだけ動画,11,5.99E-04,21,0.000574,0.945454545,52,0.043328394,3,2.553719008,0.375,23658.5,422.5,431,2010/12/29 8:16,1054,30538.7176,0,0.991967451
1083.0 ,5825.0 ,5825.0 ,化け物使い,10,5.50E-04,21,0.000524,1,45,0.045134141,3,2.528099174,0,15909,409,60,2010/12/20 8:45,2112,17207.78624,0,0.991253599
1084.0 ,5827.0 ,5827.0 ,天使とダンスだ！,9,5.00E-04,15,0.000536,1,36,0.055637474,3,2.312396694,0,215333,5115,874,2011/1/17 5:31,1208,233439.7866,1,0
1085.0 ,5829.0 ,5829.0 ,腹筋ブレイカー,10,5.50E-04,21,0.00053,0.688888889,31,0.045548046,3,2.53553719,47.45189772,32122.5,2131,264.5,2009/4/17 3:16,233.5,38089.44078,0,0.248509383
1086.0 ,5830.0 ,5830.0 ,東方寝不許,9,5.00E-04,14,0.000572,1,36,0.01911033,3,2.742975207,0,3050,42,15,2010/4/29 16:50,11,3316.43225,0,0.153639745
1087.0 ,5843.0 ,5843.0 ,靴も手もない,10,5.50E-04,21,0.000524,1,45,0.03431047,3,2.672727273,0,40627,4596,604,2008/9/23 16:38,260,53822.06614,0,0.902399253
1088.0 ,5849.0 ,5849.0 ,七英雄,10,5.50E-04,1,0.000598,1,45,0.016985389,3,2.82892562,0,3780,111,25,2008/11/24 17:53,556,4262.853677,0,0.259950809
1089.0 ,5850.0 ,5850.0 ,東方隠れた名作リンク,9,5.00E-04,14,0.000531,1,36,0.029376016,3,2.681818182,0,13944,599,205,2008/12/3 4:54,303,17593.67121,0,0.405710407
1090.0 ,5853.0 ,5853.0 ,筆記淫具,9,5.00E-04,14,0.000482,1,36,0.038780906,3,2.616528926,0,21439,784,209,2011/12/19 0:02,320,25330.59914,0,0.146992703
1091.0 ,5854.0 ,5854.0 ,東方超級者向けリンク,10,5.50E-04,14,0.000536,1,45,0.030537289,3,2.707438017,0,21528,1289,325,2012/3/27 18:51,792,27620.20322,0,0.482470372
1092.0 ,5855.0 ,5855.0 ,霧雨魔理沙,30,0.001548684,14,0.001405827,0.406896552,177,0.114387481,3,2.068595041,1242.973285,12063.33333,216.1666667,188,2012/10/17 21:39,643.1666667,15095.75201,0,0.607361777
1093.0 ,5859.0 ,5859.0 ,東方落外三,9,5.00E-04,10,0.000516,1,36,0.054590853,3,2.173553719,0,3768,119,42,2009/3/31 4:08,283,4513.395775,0,0.020815258
1094.0 ,5929.0 ,5929.0 ,峠,10,5.50E-04,4,0.000568,1,45,0.022887805,3,2.73553719,0,593,35.33333333,3,2012/3/2 11:42,806.3333333,671.3558606,1,0
1095.0 ,6003.0 ,6003.0 ,静岡,10,5.50E-04,4,0.000547,1,45,0.024855578,3,2.734710744,0,3273.4,102,33.4,2012/8/4 5:10,611.2,3873.3479,0,0.023173731
1096.0 ,6077.0 ,6077.0 ,死亡フラグ,10,5.50E-04,4,0.000611,1,45,0.035597417,3,2.383471074,0,46458.625,2613.375,111.625,2011/3/23 19:05,905.75,50607.51316,0,0.116782131
1097.0 ,6130.0 ,6130.0 ,謎の選曲,9,5.00E-04,22,0.000557,1,36,0.048266719,3,2.410743802,0,37180,889,93,2010/4/3 23:04,695,39443.29037,0,0.597186871
1098.0 ,6131.0 ,6131.0 ,早く次の動画を撮るべきだ..3.,9,5.00E-04,22,0.000559,1,36,0.055744941,3,2.29338843,0,4639.028032,1837.347962,395.5232795,2011/7/9 0:56,761.1585003,11917.97126,0,0.213419892
1099.0 ,6132.0 ,6132.0 ,未完,9,5.00E-04,22,0.000531,1,36,0.058237992,3,2.403305785,0,5478,101,49,2012/11/9 17:05,392,6312.187456,0,0.031679516
1100.0 ,6133.0 ,6133.0 ,最初と最後のギャップがすごい,9,5.00E-04,21,0.000483,1,36,0.05844955,3,2.275206612,0,48522,1087,1424,2009/11/11 23:01,228,70945.84696,0,0.065628028
1101.0 ,6143.0 ,6143.0 ,数の暴力,9,5.00E-04,4,0.000589,1,36,0.034047805,3,2.384297521,0,127213,4839,397,2010/10/2 18:24,1028,137830.208,1,0
1102.0 ,6144.0 ,6144.0 ,洗脳動画,9,5.00E-04,21,0.000538,1,36,0.019776277,3,2.766115702,0,5915,94,13,2010/3/21 14:01,416,6202.532713,0,0.895361999
1103.0 ,6145.0 ,6145.0 ,終わりなどなかった,10,5.50E-04,9,0.000523,1,45,0.033511132,3,2.69338843,0,8600,670,87,2010/5/23 5:00,22,10527.02522,0,0.085328253
1104.0 ,6150.0 ,6150.0 ,祝ってやる,9,5.00E-04,9,0.000501,1,36,0.034780827,3,2.659504132,0,20607,814,46,2010/8/8 18:09,523,22080.13421,0,0.195639695
1105.0 ,6153.0 ,6153.0 ,萌えもんプレイ動画第1話リンク,9,5.00E-04,22,0.000564,1,36,0.052885755,3,2.410743802,0,477780,5139,12278,2010/3/15 21:21,523,667035.6691,1,0
1106.0 ,6155.0 ,6155.0 ,非協力プレイ,9,5.00E-04,3,0.000618,1,36,0.046124542,3,2.410743802,0,2018,105,20,2011/5/6 1:33,794,2417.855343,0,0.07751097
1107.0 ,6156.0 ,6156.0 ,石愛者.後の半ブロックである,9,5.00E-04,22,0.000548,1,36,0.054438556,3,2.410743802,0,13110.51329,970.5401662,236.7194836,2011/7/6 17:30,572.0215686,17566.05697,0,0.188234438
1108.0 ,6158.0 ,6158.0 ,古明地さとり,9,5.00E-04,22,0.000536,1,36,0.056637473,3,2.391735537,0,17534,427,235,2012/5/10 20:22,300,21475.97972,0,0.022554174
