"","Id","Label","name","次数","Weighted.Degree","Authority","Hub","Modularity.Class","PageRank","Component.ID","Clustering.Coefficient","Number.of.triangles","Eigenvector.Centrality","Eccentricity","Closeness.Centrality","Betweenness.Centrality","ave_view","ave_comment","ave_mylist","ave_starttime","ave_length","Points","probability","training"
"375",1507,1507,"シュール",10,10,"5.50E-04","5.50E-04",22,0.000551,0,1,45,0.046111245,3,2.421487603,0,8605.6,417,63.2,"2011/1/5 12:37",1162.6,9951.461454,0.973772348021268,0
"376",1513,1513,"ゆっくり評価されるべき",70,145,"0.003546985","0.003546985",14,0.003155666,0,0.204140787,493,0.229991507,3,2.004132231,5374.255592,9439.644578,385.6807229,78.5060241,"2011/5/29 1:13",673.9096386,10987.89626,0.579637352189704,0
"377",1590,1590,"スパーダ",10,10,"5.50E-04","5.50E-04",4,0.000568,0,1,45,0.022887805,3,2.73553719,0,593,35.33333333,3,"2012/3/2 11:42",806.3333333,671.3558606,0.146651352203579,1
"378",1715,1715,"旅行",16,39,"8.49E-04","8.49E-04",4,0.000776,0,0.65,78,0.056464997,3,2.565289256,50.18619293,5467.045977,198.3793103,44.96551724,"2012/10/30 11:16",599.7241379,6333.016337,0.0433460559901681,0
"379",1723,1723,"ﾈｵｱｰﾑｽﾄﾛﾝｸﾞｻｲｸﾛﾝｼﾞｪｯﾄｱｰﾑｽﾄﾛﾝｸﾞ砲",12,14,"6.49E-04","6.49E-04",22,0.000682,0,0.681818182,45,0.064773617,3,2.354545455,54.51915598,23646,555,130.5,"2011/12/15 11:13",581.75,26145.84048,0.684689953718145,0
"380",1740,1740,"アサルトエンジン",9,9,"5.00E-04","5.00E-04",22,0.000514,0,1,36,0.050862673,3,2.349586777,0,5503.5,196,138.5,"2013/2/13 21:14",654,7770.419664,0.131502283142569,0
"381",1746,1746,"エンドブレイカー.",9,14,"5.00E-04","5.00E-04",22,0.000515,0,1,36,0.067252553,3,2.329752066,0,9271.114595,1226.719781,209.4718648,"2011/7/16 14:47",800.5649983,13499.36893,0.553290508992245,0
"382",1749,1749,"ゆっくりＴＲＰＧ",34,66,"0.001748514","0.001748514",22,0.001677456,0,0.317290553,178,0.097498841,3,2.3,358.3397539,15984.06897,392.9655172,155.0344828,"2012/12/20 4:17",672.4827586,18693.21098,0.864644929336854,0
"383",1752,1752,"ゆっくりTRPG第一話リンク",40,101,"0.002048259","0.002048259",22,0.001901503,0,0.311538462,243,0.121860874,3,2.256198347,432.225462,31752.25641,604.0940171,640.5726496,"2013/4/1 5:27",693.3076923,41953.88067,0.650142540128925,0
"384",1756,1756,"ダブルクロス",17,33,"8.99E-04","8.99E-04",22,0.000873,0,0.558823529,76,0.086818307,3,2.252066116,138.9788511,8492.727273,203.7272727,58.54545455,"2013/2/19 7:21",752.2727273,9569.895667,0.312438952205884,0
"385",1782,1782,"ヤンデレ",19,28,"9.99E-04","9.99E-04",21,0.000932,0,0.50877193,87,0.098322702,3,2.134710744,534.4088924,58156.81818,4258.818182,173.3636364,"2010/11/15 17:11",820.2727273,64726.30305,0.952191460203144,0
"386",1784,1784,"ＳＴＧプレイpart1リンク",9,9,"5.00E-04","5.00E-04",15,0.000589,0,1,36,0.035276301,3,2.42892562,0,6357,145,35,"2011/4/9 7:44",782,7023.783693,0.205485692200436,0
"387",1789,1789,"ゆっくり実況プレイ単発リンク",9,9,"5.00E-04","5.00E-04",22,0.000568,0,1,36,0.047772181,3,2.410743802,0,13161.00926,642.3148148,60.62962963,"2011/8/7 12:09",801.462963,14683.01017,0.442752882985841,0
"388",1792,1792,"フリーゲーム",46,85,"0.002348004","0.002348004",22,0.002310038,0,0.235748792,244,0.133674604,3,2.147933884,1449.949548,8596.416667,494.3333333,42.25,"2011/7/6 9:32",915.1666667,9697.743683,0.583907371726336,0
"389",1875,1875,"きゅっきゅっきゅっニャー",9,9,"5.00E-04","5.00E-04",17,0.000588,0,1,36,0.035456741,3,2.336363636,0,20199.25,962.75,125.75,"2010/12/30 7:25",887.25,23004.70911,0.408424808559951,0
"390",1883,1883,"サムネトゥートゥー",9,18,"5.00E-04","5.00E-04",22,0.000519,0,1,36,0.06406564,3,2.279338843,0,435,17,1,"2010/8/4 19:15",408,466.3620309,0.144729694462572,1
"391",1887,1887,"WMM",10,20,"5.50E-04","5.50E-04",21,0.000524,0,1,45,0.055959808,3,2.303305785,0,19314,599,1051,"2010/9/28 20:58",363,35660.8849,0.158663109938406,0
"392",1895,1895,"ガンダム00",9,9,"5.00E-04","5.00E-04",22,0.00057,0,1,36,0.047561731,3,2.410743802,0,3192,53,22,"2009/11/20 12:23",599,3574.14019,0.634434678989157,0
"393",1896,1896,"ゆっくり料理教室",41,145,"0.002098216","0.002098216",4,0.001899703,0,0.313414634,257,0.101146184,3,2.385950413,2272.801022,2656.068966,106.0344828,23.03448276,"2010/11/13 20:44",303.862069,3103.583794,0.57974900004685,0
"394",1897,1897,"ゆっくり料理メイキング",16,46,"8.49E-04","8.49E-04",4,0.000798,0,0.725,87,0.046576146,3,2.598347107,49.04516163,637,43,7,"2011/9/2 19:20",280.2222222,782.3085881,0.0224534914571831,1
"395",1903,1903,"ココナッツ.シーフードカレー",10,10,"5.50E-04","5.50E-04",4,0.000539,0,1,45,0.031681652,3,2.688429752,0,42441.09371,1195.285493,203.0196827,"2011/6/17 17:56",599.1180687,46649.08487,0.182931446840836,0
"396",1912,1912,"Player",10,10,"5.50E-04","5.50E-04",4,0.000598,0,1,45,0.013657525,4,2.880991736,0,366,19,5,"2011/7/21 0:56",280,459.074359,0.100549221678725,1
"397",1913,1913,"ゆっくり実況クッキング",9,33,"5.00E-04","5.00E-04",4,0.000496,0,0.777777778,28,0.026154395,4,2.757024793,23.35938485,2869.25,120.25,37.75,"2011/4/26 18:03",427.25,3550.973367,0.0830344821851017,0
"398",1922,1922,"ベイズの定理",9,9,"5.00E-04","5.00E-04",21,0.000506,0,1,36,0.027148524,4,2.751239669,0,2148,81,58,"2012/3/5 6:17",307,3096.131176,0.311387791303928,0
"399",1928,1928,"ゆっくり料理",20,34,"0.001049108","0.001049108",4,0.000965,0,0.610526316,116,0.06280643,3,2.53553719,124.8774416,1117.6,79.2,10.2,"2010/10/4 14:28",229.6,1344.603115,0.100441977417875,1
"400",1929,1929,"インフィニット血便",10,10,"5.50E-04","5.50E-04",4,0.000611,0,1,45,0.035597417,3,2.383471074,0,253408,15001,465,"2010/10/9 13:46",867,274547.0652,0.354552032128506,1
"401",1932,1932,"ラジオ",10,95,"5.50E-04","5.50E-04",21,0.000523,0,0.577777778,26,0.055035138,3,2.472727273,40.94970182,279.1538462,24.61538462,3.192307692,"2012/9/22 6:28",235.5384615,349.6799274,0.11718929745168,1
"402",1941,1941,"フライング",10,20,"5.50E-04","5.50E-04",9,0.000527,0,1,45,0.033198437,3,2.69338843,0,4981,106,24,"2010/5/23 5:31",22,5444.801604,0.116939104580846,0
"403",1945,1945,"歌ってみた",15,32,"7.99E-04","7.99E-04",21,0.000773,0,0.59047619,62,0.054108045,3,2.495041322,183.050757,4541.529412,224,63.76470588,"2010/6/8 20:28",146.1764706,5711.610076,0.32217849219641,0
"404",1947,1947,"タイトル落ち",9,18,"5.00E-04","5.00E-04",9,0.000501,0,1,36,0.034780827,3,2.659504132,0,20607,814,46,"2010/8/8 18:09",523,22080.13421,0.305724982733277,0
"405",1951,1951,"コンセント",9,27,"5.00E-04","5.00E-04",9,0.00047,0,1,36,0.03298811,3,2.723140496,0,2177,47,7,"2010/8/17 5:34",371,2328.009861,0.262564706261442,0
"406",1952,1952,"ヘッドホン推奨",12,12,"6.49E-04","6.49E-04",9,0.000635,0,0.712121212,47,0.034195044,3,2.649586777,243.3033798,7836,296.6666667,133,"2011/1/15 5:50",341.3333333,10117.01887,0.141503092949964,0
"407",1956,1956,"ゆっくりが自作の回文を読んでくれた",8,29,"4.50E-04","4.50E-04",21,0.000433,0,0.964285714,27,0.053266971,3,2.5,0.689488062,1145.833333,77.66666667,18.33333333,"2010/6/17 23:45",208.3333333,1493.642576,0.121143446268575,1
"408",1961,1961,"デススター",10,10,"5.50E-04","5.50E-04",21,0.000521,0,1,45,0.03853062,3,2.612396694,0,120840,3124,1090,"2011/1/5 19:50",496,140235.9587,0.854292230679935,1
"409",1962,1962,"ゆっくりMAD",12,21,"6.49E-04","6.49E-04",21,0.000602,0,0.666666667,44,0.074658726,3,2.189256198,88.70817828,5690.833333,1407.833333,47,"2011/8/7 2:24",500.3333333,7526.296508,0.200111757496492,0
"410",1968,1968,"エネゴリくん",10,10,"5.50E-04","5.50E-04",22,0.000578,0,1,45,0.058915022,3,2.394214876,0,24221,635,335,"2010/3/13 12:40",564,29864.99329,0.732873209859391,0
"411",1969,1969,"ポケモン実況part1リンク",9,9,"5.00E-04","5.00E-04",22,0.000564,0,1,36,0.052885755,3,2.410743802,0,477780,5139,12278,"2010/3/15 21:21",523,667035.6691,0.5,1
"412",1971,1971,"スーパーキノコブラザーズ",9,9,"5.00E-04","5.00E-04",3,0.000618,0,1,36,0.046124542,3,2.410743802,0,2018,105,20,"2011/5/6 1:33",794,2417.855343,0.10823902843439,0
"413",1972,1972,"うっぷぬし",9,9,"5.00E-04","5.00E-04",22,0.000548,0,1,36,0.054438556,3,2.410743802,0,57380,1967,871,"2011/5/6 16:10",1208,72347.74863,0.958735456064184,0
"414",1982,1982,"うｐ主はドジっこ",9,9,"5.00E-04","5.00E-04",2,0.00058,0,1,36,0.0524572,3,2.410743802,0,1963,116,33,"2010/11/21 16:07",918,2567.628788,0.612341181649257,0
"415",1983,1983,"うｐ主はバクテリアン",9,9,"5.00E-04","5.00E-04",22,0.000558,0,1,36,0.053393373,3,2.410743802,0,14085,525,127,"2010/11/22 17:29",1091,16496.29708,0.956303412715403,0
"416",2005,2005,"ゆっくり実況プレイpart１リンク",9,11,"5.00E-04","5.00E-04",3,0.000618,0,1,36,0.046124542,3,2.410743802,0,8825.25,174.25,108.25,"2011/5/19 20:02",980.5,10619.91624,0.293706452823402,0
"417",2006,2006,"VOICEROID実況プレイPart1リンク",9,9,"5.00E-04","5.00E-04",18,6e-04,0,1,36,0.03457357,3,2.428099174,0,12862,372,178,"2011/12/20 21:59",750,15893.68208,0.316932978754365,0
"418",2010,2010,"Minecraft自宅紹介シリーズ",9,9,"5.00E-04","5.00E-04",22,0.000524,0,1,36,0.059925098,3,2.367768595,0,10627,281.5,214.5,"2012/5/14 23:59",980,14118.87582,0.711067387010951,0
"419",2012,2012,"クトゥルフ神話TRPGのような何か",16,39,"8.49E-04","8.49E-04",22,0.00084,0,0.708333333,85,0.063492994,3,2.269421488,30.62413752,13735.4,382,35.8,"2012/4/10 2:26",307.2,14644.08968,0.0344470739753911,0
"420",2014,2014,"グール",9,9,"5.00E-04","5.00E-04",22,0.000535,0,1,36,0.057741392,3,2.403305785,0,3301,147,14,"2012/5/12 16:39",1181,3651.758232,0.907409144614814,0
"421",2015,2015,"パラサイトブラッド",9,19,"5.00E-04","5.00E-04",22,0.000499,0,0.861111111,31,0.064621777,3,2.357024793,3.88252046,4391.6,143.6,44.4,"2012/1/1 2:09",811,5196.697214,0.463511506461401,0
"422",2016,2016,"きれぇ丸",9,9,"5.00E-04","5.00E-04",22,0.000553,0,1,36,0.057517208,3,2.403305785,0,57707,2180,221,"2012/5/13 18:57",1008,63122.93565,0.757228141119116,0
"423",2017,2017,"クトゥノイア",9,9,"5.00E-04","5.00E-04",22,0.000525,0,1,36,0.039959814,3,2.423966942,0,81154,1018,941,"2012/2/24 16:35",387,96274.53114,0.0478401211342176,0
"424",2018,2018,"これはひどいクトゥルフ",13,15,"6.99E-04","6.99E-04",22,0.000713,0,0.730769231,57,0.064256884,3,2.399173554,11.5472981,136541,3738,1718,"2012/2/26 8:14",1090,165950.599,0.933554004283226,1
"425",2022,2022,"Ｄ＆Ｄ",13,19,"6.99E-04","6.99E-04",22,0.000697,0,0.858974359,67,0.067873176,3,2.353719008,11.39514345,14831,383.3333333,233,"2012/10/16 20:01",893.3333333,18699.82072,0.814872694866298,0
"426",2023,2023,"TRPG準備体操",9,9,"5.00E-04","5.00E-04",22,0.000531,0,1,36,0.033959499,4,2.41322314,0,8548,483,61,"2012/10/17 0:17",1080,9920.341289,0.520774899416921,0
"427",2024,2024,"ダチョウ卓",10,10,"5.50E-04","5.50E-04",6,0.000588,0,1,45,0.0427068,3,2.407438017,0,10946,460,35,"2012/10/20 0:13",736,11912.50511,0.0439119138896673,0
"428",2026,2026,"ｷﾞｬｰｲｸｻｰﾝ",9,9,"5.00E-04","5.00E-04",22,0.000553,0,1,36,0.057517208,3,2.403305785,0,43121,1239,201,"2012/10/20 14:49",770,47340.55012,0.47037061751689,0
"429",2027,2027,"クラシックD.amp.D",9,9,"5.00E-04","5.00E-04",22,0.000558,0,1,36,0.054628677,3,2.403305785,0,16738.99837,994.3120549,464.154615,"2011/7/12 17:48",873.8354914,24641.3003,0.700203490437704,0
"430",2028,2028,"UV様はいつも楽しそうでいいよな",9,9,"5.00E-04","5.00E-04",22,0.000531,0,1,36,0.027858687,3,2.615702479,0,112118,2213,191,"2012/10/21 17:59",856,117153.2364,0.7607821611289,1
"431",2030,2030,"AxisPowersヘタリア",9,9,"5.00E-04","5.00E-04",21,0.000582,0,1,36,0.014172795,3,2.80661157,0,6369.5,191,29.5,"2010/4/20 11:33",463,6997.464188,0.889060293932198,0
"432",2031,2031,"グリーゼ581g",10,10,"5.50E-04","5.50E-04",21,0.000545,0,1,45,0.030268339,3,2.692561983,0,153385,2460,455,"2010/10/27 2:34",331,162631.2821,0.894451626769723,1
"433",2032,2032,"優等橙",10,10,"5.50E-04","5.50E-04",14,0.00053,0,1,45,0.03820941,3,2.620661157,0,5562,399,180,"2010/12/3 1:42",641,8635.075721,0.827901335667527,0
"434",2033,2033,"地元民ホイホイ",10,10,"5.50E-04","5.50E-04",21,0.000538,0,1,45,0.024241483,3,2.797520661,0,40989,331,153,"2012/3/5 6:44",352.5,43612.35826,0.632735700498791,0
"435",2034,2034,"太陽系",33,126,"0.001698556","0.001698556",21,0.001556483,0,0.382575758,202,0.058668115,3,2.618181818,378.8158661,58950.89474,572.3684211,244.4736842,"2011/3/23 8:05",195.1052632,63184.88711,0.720654434004875,0
"436",2036,2036,"パックマン",10,10,"5.50E-04","5.50E-04",21,0.00055,0,1,45,0.0232114,4,2.8,0,68121,673,192,"2011/2/9 17:43",167,71667.43448,0.560289238659853,0
"437",2037,2037,"バンジージャンプ",10,10,"5.50E-04","5.50E-04",21,0.000539,0,1,45,0.023090775,4,2.814049587,0,60511,397,155,"2011/2/12 0:04",181,63230.41891,0.606814568483903,0
"438",2038,2038,"メンデルスゾーン",10,15,"5.50E-04","5.50E-04",21,0.000553,0,1,45,0.021876527,4,2.814049587,0,51530,265.5,129.5,"2011/2/24 16:50",159,53736.64246,0.562511849581852,0
"439",2039,2039,"シミュラクラ現象",10,10,"5.50E-04","5.50E-04",21,0.000553,0,1,45,0.021876527,4,2.814049587,0,50177,283,117,"2011/2/25 16:37",160,52213.41649,0.57543411743342,0
"440",2041,2041,"ヒイアカ",10,10,"5.50E-04","5.50E-04",21,0.000571,0,1,45,0.018999929,4,2.814049587,0,47759,396,132,"2011/3/10 23:40",165,50131.75242,0.554850780258683,0
"441",2042,2042,"うまい.うますぎる",10,10,"5.50E-04","5.50E-04",8,0.000588,0,1,45,0.016207381,4,2.809917355,0,40117.11672,1722.54095,219.7810853,"2011/6/14 20:21",601.4553633,45065.82742,0.253132899023878,0
"442",2044,2044,"セウト",9,9,"5.00E-04","5.00E-04",21,0.000493,0,1,36,0.029045772,3,2.732231405,0,16147,364,101,"2011/8/20 19:10",252,18018.02408,0.40210479879211,0
"443",2048,2048,"さらにディスプレイを倒す事を推奨",9,9,"5.00E-04","5.00E-04",14,0.000508,0,1,36,0.031621207,3,2.626446281,0,11671,439,128,"2012/1/1 12:02",518,14014.25225,0.115585724506745,0
"444",2049,2049,"政治",11,33,"5.99E-04","5.99E-04",14,0.000573,0,0.945454545,52,0.046128864,3,2.558677686,0.375,3248.545455,154,90.45454545,"2012/8/22 10:19",332.7272727,4752.574058,0.0194806684426249,0
"445",2052,2052,"バーザム",9,18,"5.00E-04","5.00E-04",21,0.000522,0,1,36,0.030192126,3,2.665289256,0,6484,82.33333333,48,"2013/3/1 10:49",285,7285.308471,0.102685452897341,0
"446",2059,2059,"デビ",10,10,"5.50E-04","5.50E-04",22,0.000577,0,1,45,0.054063494,3,2.40661157,0,51482,2326,123,"2011/5/6 14:21",1429,55552.68152,0.990733193034657,0
"447",2064,2064,"お疲れ様.リンクス",9,18,"5.00E-04","5.00E-04",22,0.000536,0,1,36,0.056411385,3,2.410743802,0,13612.25194,658.1124771,446.2614704,"2011/6/24 3:00",727.1878765,20934.85636,0.489129903009745,0
"448",2076,2076,"ガンパレードマーチ",9,9,"5.00E-04","5.00E-04",22,0.00058,0,1,36,0.049960355,3,2.410743802,0,2840,133,10,"2011/10/4 23:50",854,3117.070064,0.784172008026834,0
"449",2083,2083,"Another_Century's_Episode",13,23,"6.99E-04","6.99E-04",22,0.00077,0,0.794871795,62,0.055131709,3,2.407438017,2.666666667,28790.66667,490,56.66666667,"2010/9/15 17:26",558.3333333,30122.48256,0.746735048192633,0
"450",2087,2087,"オレオレ詐欺",9,9,"5.00E-04","5.00E-04",9,0.000493,0,1,36,0.028841922,3,2.725619835,0,4177,103,10,"2010/6/16 20:49",184,4427.52704,0.15827069121988,0
"451",2089,2089,"オカンはアカン",9,9,"5.00E-04","5.00E-04",9,0.000502,0,1,36,0.027453505,3,2.725619835,0,18356,735,38,"2010/8/28 22:27",468,19632.75885,0.342505247845154,0
"452",2095,2095,"チーンの人",16,49,"8.49E-04","8.49E-04",9,0.000809,0,0.658333333,79,0.047011485,3,2.64214876,33.82510224,16283,574.5,42.5,"2010/11/11 9:12",416.75,17475.4704,0.337063666950653,0
"453",2096,2096,"ダーク♂尺余り",18,18,"9.49E-04","9.49E-04",9,0.000913,0,0.477124183,73,0.057901963,3,2.325619835,2093.360567,3775.333333,269,44.33333333,"2012/6/28 22:40",706,4691.635387,0.713294177792966,0
"454",2100,2100,"体験談",13,32,"6.99E-04","6.99E-04",9,0.000668,0,0.730769231,57,0.041443477,3,2.691735537,94.79148301,4073.666667,150.5,14.33333333,"2011/8/16 2:07",528.5,4433.822736,0.0746812381044808,0
"455",2109,2109,"ゆっくり怪談シリーズPart1",18,42,"9.49E-04","9.49E-04",9,0.000883,0,0.555555556,85,0.051636606,3,2.62231405,110.7831831,6808.25,143.875,80.75,"2010/12/11 2:21",217.25,8160.431678,0.192565076511049,0
"456",2112,2112,"ゲイ",9,9,"5.00E-04","5.00E-04",9,0.000528,0,1,36,0.019848721,3,2.790909091,0,5962,175,34,"2011/9/25 17:41",176,6642.037271,0.0365424273142708,0
"457",2114,2114,"怪談",59,382,"0.002997452","0.002997452",9,0.002663823,0,0.223261251,382,0.11822167,3,2.461983471,1964.672659,6877.014085,230.1408451,20.91549296,"2012/7/29 3:47",405.4507042,7413.456869,0.579637352189704,0
"458",2115,2115,"ゆっくり怪談休憩所",11,17,"5.99E-04","5.99E-04",9,0.000613,0,0.745454545,41,0.024171291,3,2.778512397,12.03991303,8448,388.75,91.75,"2011/11/9 1:42",416.25,10196.07369,0.153570919402349,0
"459",2122,2122,"ゆっくり霊夢",46,91,"0.002348004","0.002348004",14,0.001981619,0,0.348792271,361,0.167197719,3,1.972727273,1953.393221,4828.466667,158.8,36,"2011/7/19 1:04",280.8,5522.246539,0.579726635948149,0
"460",2124,2124,"ダッチワイフ",10,10,"5.50E-04","5.50E-04",21,0.00061,0,1,45,0.015930132,3,2.81322314,0,10743,442,81,"2011/7/1 3:23",260,12382.65897,0.692942455323914,0
"461",2127,2127,"タイトルホイホイ",17,24,"8.99E-04","8.99E-04",14,0.000889,0,0.544117647,74,0.080574359,3,2.234710744,415.058877,16530.5,468.5,188.5,"2012/9/7 3:32",363.75,19813.72954,0.306484473195421,0
"462",2132,2132,"働くゆっくりシリーズ",16,26,"8.49E-04","8.49E-04",21,0.000847,0,0.566666667,68,0.048528645,3,2.541322314,500.147674,44714,317,261.6,"2011/4/18 1:30",100.4,48952.78134,0.428272697846496,0
"463",2135,2135,"カルネージハート",11,35,"5.99E-04","5.99E-04",14,0.00063,0,0.945454545,52,0.056457855,3,2.362809917,0.333333333,1606,91,7.5,"2013/3/23 12:18",652.75,1804.641684,0.029465423368872,1
"464",2141,2141,"エンドブレイカー",9,14,"5.00E-04","5.00E-04",22,0.000515,0,1,36,0.067252553,3,2.329752066,0,374.5,11,1.5,"2013/3/25 3:15",262,407.6873385,0.018910016250522,1
"465",2143,2143,"パラノイア（RPG）",15,23,"7.99E-04","7.99E-04",19,0.00086,0,0.676190476,71,0.056132939,3,2.249586777,322.2862005,147424.75,2355.25,3020.75,"2012/10/22 22:50",934.75,195054.9465,0.869104933529767,1
"466",2145,2145,"ゆっくり実況プレイ最終回リンク",164,421,"0.008242994","0.008242994",22,0.008265113,0,0.067858746,907,0.290156687,3,2.052892562,8458.539635,25591.55462,1488.882353,104.0252101,"2011/3/17 2:16",1016.941176,28559.26962,0.579637352189704,0
"467",2148,2148,"RPG厨の人",10,10,"5.50E-04","5.50E-04",7,0.000605,0,1,45,0.053611427,3,2.409917355,0,9175,558,51,"2012/5/13 18:50",1027,10466.17621,0.341389044333689,0
"468",2152,2152,"ペチャパイ",10,10,"5.50E-04","5.50E-04",13,0.000574,0,1,45,0.046291193,3,2.365289256,0,26220,1659,179,"2011/10/2 13:11",1146,30465.90744,0.867183888429917,0
"469",2162,2162,"トランスフォーマー",10,10,"5.50E-04","5.50E-04",22,0.000591,0,1,45,0.057104317,3,2.409917355,0,3847,200,6,"2010/10/13 7:32",1068,4127.130767,0.979928058636818,0
"470",2172,2172,"ゆっくりレトロゲーの車窓から",10,16,"5.50E-04","5.50E-04",22,0.000591,0,1,45,0.057104317,3,2.409917355,0,3013.6,152.6,6.4,"2010/10/27 16:43",1168.2,3254.860039,0.984125208516606,0
"471",2175,2175,"ぬぬぬ",10,13,"5.50E-04","5.50E-04",7,0.000591,0,1,45,0.054801019,3,2.400826446,0,64565.5,2555,702,"2010/11/16 23:33",1070,77554.24839,0.897202622377662,0
"472",2177,2177,"ゲイ.パレス",10,10,"5.50E-04","5.50E-04",22,0.000579,0,1,45,0.057816601,3,2.375206612,0,42284.23872,1040.817947,196.018651,"2011/6/7 3:30",398.9311234,46240.445,0.172116799136004,0
"473",2179,2179,"タイトルに偽り無し",10,10,"5.50E-04","5.50E-04",22,0.000587,0,1,45,0.056272192,3,2.409917355,0,11705,497,56,"2011/5/13 13:37",1632,13021.84916,0.996177794684668,0
"474",2180,2180,"ジャギ",10,10,"5.50E-04","5.50E-04",13,0.000586,0,1,45,0.055206995,3,2.400826446,0,9101,511,50,"2011/5/15 13:08",1414,10334.97444,0.977661810571519,0
"475",2183,2183,"きれいな皇帝",9,9,"5.00E-04","5.00E-04",22,0.000542,0,1,36,0.054730736,3,2.410743802,0,5691,93,17,"2011/5/17 13:38",948,6037.50905,0.864427801779551,0
"476",2186,2186,"ゆっくりと我様のとある日常",9,12,"5.00E-04","5.00E-04",22,0.000542,0,1,36,0.054730736,3,2.410743802,0,15682.2,397.2,64.2,"2011/2/17 21:31",1194.8,17032.62722,0.961939875970949,0
"477",2187,2187,"ナイトライダー",10,10,"5.50E-04","5.50E-04",14,0.000574,0,1,45,0.026934129,3,2.680991736,0,9947,314,69,"2012/1/2 4:09",850,11286.45537,0.584237891895351,0
"478",2188,2188,"お嬢様と一緒",20,61,"0.001049108","0.001049108",14,0.001035076,0,0.636842105,121,0.035400988,3,2.659504132,13.42222222,20688.14286,422,162,"2013/4/10 5:13",228.5714286,23531.77116,0.277897183897123,0
"479",2190,2190,"博麗霊夢",37,78,"0.001898386","0.001898386",14,0.00173282,0,0.31981982,213,0.118506624,3,2.092561983,1620.339236,6917.8,197.9,83.4,"2012/11/19 1:45",526.5,8361.259819,0.604573946065267,0
