Source,Target,Type,Id,Label,Weight
5101,3946,Undirected,21035,0,1
5101,3979,Undirected,21036,0,1
5103,89,Undirected,21047,0,1
5103,273,Undirected,21048,0,1
5103,715,Undirected,21049,0,1
5103,1117,Undirected,21050,0,1
5103,1242,Undirected,21051,0,1
5103,1922,Undirected,21052,0,1
5103,3978,Undirected,21053,0,1
5103,3979,Undirected,21054,0,1
5103,4061,Undirected,21055,0,1
5103,4167,Undirected,21056,0,1
5106,1,Undirected,21074,0,1
5106,105,Undirected,21075,0,1
5106,173,Undirected,21076,0,1
5106,715,Undirected,21077,0,1
5106,2672,Undirected,21078,0,1
5106,3341,Undirected,21079,0,1
5106,3950,Undirected,21080,0,1
5106,3979,Undirected,21081,0,1
5107,1,Undirected,21083,0,1
5107,107,Undirected,21084,0,1
5107,715,Undirected,21085,0,1
5107,1128,Undirected,21086,0,1
5107,1929,Undirected,21087,0,1
5107,2378,Undirected,21088,0,1
5107,3951,Undirected,21089,0,1
5107,3979,Undirected,21090,0,1
5108,79,Undirected,21092,0,1
5108,113,Undirected,21093,0,1
5108,129,Undirected,21094,0,1
5108,289,Undirected,21095,0,1
5108,582,Undirected,21096,0,1
5108,999,Undirected,21097,0,1
5108,3953,Undirected,21098,0,1
5108,3979,Undirected,21099,0,1
5108,4485,Undirected,21100,0,1
5109,1,Undirected,21102,0,1
5109,45,Undirected,21103,0,1
5109,79,Undirected,21104,0,1
5109,101,Undirected,21105,0,1
5109,174,Undirected,21106,0,1
5109,205,Undirected,21107,0,1
5109,1199,Undirected,21108,0,1
5109,1933,Undirected,21109,0,1
5109,2006,Undirected,21110,0,1
5109,2679,Undirected,21111,0,1
5109,3404,Undirected,21112,0,1
5109,3955,Undirected,21113,0,1
5109,3979,Undirected,21114,0,1
5109,4012,Undirected,21115,0,1
5109,4533,Undirected,21116,0,1
5109,4579,Undirected,21117,0,1
5113,58,Undirected,21147,0,2
5113,79,Undirected,21148,0,2
5113,534,Undirected,21149,0,2
5113,1135,Undirected,21150,0,2
5113,1941,Undirected,21151,0,2
5113,2287,Undirected,21152,0,2
5113,2369,Undirected,21153,0,2
5113,3959,Undirected,21154,0,2
5113,4538,Undirected,21155,0,2
5117,45,Undirected,21185,0,2
5117,58,Undirected,21186,0,2
5117,79,Undirected,21187,0,2
5117,130,Undirected,21188,0,2
5117,1323,Undirected,21189,0,2
5117,1947,Undirected,21190,0,2
5117,2095,Undirected,21191,0,2
5117,2826,Undirected,21192,0,2
5117,3979,Undirected,21193,0,2
5126,6,Undirected,21264,0,1
5126,45,Undirected,21265,0,2
5126,79,Undirected,21266,0,9
5126,145,Undirected,21267,0,2
5126,146,Undirected,21268,0,2
5126,147,Undirected,21269,0,2
5126,148,Undirected,21270,0,2
5126,273,Undirected,21271,0,12
5126,277,Undirected,21272,0,1
5126,283,Undirected,21273,0,1
5126,285,Undirected,21274,0,1
5126,287,Undirected,21275,0,1
5126,1146,Undirected,21276,0,1
5126,1152,Undirected,21277,0,2
5126,1246,Undirected,21278,0,1
5126,1250,Undirected,21279,0,1
5126,1252,Undirected,21280,0,1
5126,1254,Undirected,21281,0,1
5126,1961,Undirected,21282,0,1
5126,2034,Undirected,21283,0,8
5126,2037,Undirected,21284,0,1
5126,2038,Undirected,21285,0,1
5126,2039,Undirected,21286,0,1
5126,2702,Undirected,21287,0,2
5126,2703,Undirected,21288,0,2
5126,2704,Undirected,21289,0,13
5126,2784,Undirected,21290,0,4
5126,3365,Undirected,21291,0,5
5126,3366,Undirected,21292,0,11
5126,3443,Undirected,21293,0,2
5126,3745,Undirected,21294,0,3
5126,3976,Undirected,21295,0,2
5126,3977,Undirected,21296,0,2
5126,3978,Undirected,21297,0,13
5126,3979,Undirected,21298,0,1
5126,4052,Undirected,21299,0,1
5126,4508,Undirected,21300,0,1
5127,19,Undirected,21302,0,1
5127,79,Undirected,21303,0,2
5127,149,Undirected,21304,0,2
5127,273,Undirected,21305,0,3
5127,294,Undirected,21306,0,1
5127,1153,Undirected,21307,0,2
5127,1312,Undirected,21308,0,1
5127,2034,Undirected,21309,0,2
5127,2044,Undirected,21310,0,1
5127,2704,Undirected,21311,0,3
5127,3366,Undirected,21312,0,2
5127,3444,Undirected,21313,0,1
5127,3978,Undirected,21314,0,3
5127,3979,Undirected,21315,0,1
5130,1,Undirected,21334,0,1
5130,158,Undirected,21335,0,1
5130,174,Undirected,21336,0,1
5130,661,Undirected,21337,0,1
5130,1969,Undirected,21338,0,1
5130,3372,Undirected,21339,0,1
5130,3382,Undirected,21340,0,1
5130,3979,Undirected,21341,0,1
5130,3983,Undirected,21342,0,1
5132,1,Undirected,21353,0,1
5132,165,Undirected,21354,0,1
5132,661,Undirected,21355,0,1
5132,1971,Undirected,21356,0,1
5132,2005,Undirected,21357,0,1
5132,2711,Undirected,21358,0,1
5132,3979,Undirected,21359,0,1
5132,4563,Undirected,21360,0,1
5133,1,Undirected,21362,0,1
5133,31,Undirected,21363,0,1
5133,174,Undirected,21364,0,1
5133,661,Undirected,21365,0,1
5133,1164,Undirected,21366,0,1
5133,1972,Undirected,21367,0,1
5133,3381,Undirected,21368,0,1
5133,3979,Undirected,21369,0,1
5137,1,Undirected,21396,0,1
5137,174,Undirected,21397,0,1
5137,177,Undirected,21398,0,1
5137,661,Undirected,21399,0,1
5137,1196,Undirected,21400,0,1
5137,1423,Undirected,21401,0,1
5137,2722,Undirected,21402,0,1
5137,3979,Undirected,21403,0,1
5138,1,Undirected,21405,0,1
5138,174,Undirected,21406,0,1
5138,178,Undirected,21407,0,1
5138,184,Undirected,21408,0,1
5138,1784,Undirected,21409,0,1
5138,3390,Undirected,21410,0,1
5138,3979,Undirected,21411,0,1
5138,3992,Undirected,21412,0,1
5140,1,Undirected,21423,0,1
5140,174,Undirected,21424,0,1
5140,184,Undirected,21425,0,1
5140,661,Undirected,21426,0,1
5140,668,Undirected,21427,0,1
5140,1183,Undirected,21428,0,1
5140,1983,Undirected,21429,0,1
5140,2885,Undirected,21430,0,1
5140,3393,Undirected,21431,0,1
5140,3979,Undirected,21432,0,1
5154,1,Undirected,21543,0,1
5154,218,Undirected,21544,0,1
5154,223,Undirected,21545,0,1
5154,226,Undirected,21546,0,1
5154,661,Undirected,21547,0,1
5154,1209,Undirected,21548,0,1
5154,2016,Undirected,21549,0,1
5154,3979,Undirected,21550,0,1
5161,1,Undirected,21616,0,1
5161,218,Undirected,21617,0,1
5161,223,Undirected,21618,0,1
5161,233,Undirected,21619,0,1
5161,2018,Undirected,21620,0,1
5161,2225,Undirected,21621,0,1
5161,3979,Undirected,21622,0,1
5161,4599,Undirected,21623,0,1
5161,5007,Undirected,21624,0,1
5162,1,Undirected,21626,0,1
5162,212,Undirected,21627,0,1
5162,218,Undirected,21628,0,1
5162,221,Undirected,21629,0,1
5162,661,Undirected,21630,0,1
5162,924,Undirected,21631,0,1
5162,2751,Undirected,21632,0,1
5162,3979,Undirected,21633,0,1
5162,4585,Undirected,21634,0,1
5164,1,Undirected,21644,0,1
5164,218,Undirected,21645,0,1
5164,223,Undirected,21646,0,1
5164,235,Undirected,21647,0,1
5164,522,Undirected,21648,0,1
5164,677,Undirected,21649,0,1
5164,2221,Undirected,21650,0,1
5164,3979,Undirected,21651,0,1
5164,4841,Undirected,21652,0,1
5165,1,Undirected,21654,0,1
5165,218,Undirected,21655,0,1
5165,223,Undirected,21656,0,1
5165,236,Undirected,21657,0,1
5165,624,Undirected,21658,0,1
5165,1215,Undirected,21659,0,1
5165,3979,Undirected,21660,0,1
5165,4030,Undirected,21661,0,1
5174,1,Undirected,21733,0,1
5174,218,Undirected,21734,0,1
5174,223,Undirected,21735,0,1
5174,250,Undirected,21736,0,1
5174,1449,Undirected,21737,0,1
5174,2764,Undirected,21738,0,1
5174,3979,Undirected,21739,0,1
5174,4614,Undirected,21740,0,1
5175,1,Undirected,21742,0,1
5175,218,Undirected,21743,0,1
5175,223,Undirected,21744,0,1
5175,252,Undirected,21745,0,1
5175,1223,Undirected,21746,0,1
5175,1233,Undirected,21747,0,1
5175,2765,Undirected,21748,0,1
5175,3979,Undirected,21749,0,1
5176,1,Undirected,21751,0,1
5176,218,Undirected,21752,0,1
5176,253,Undirected,21753,0,1
5176,1055,Undirected,21754,0,1
5176,1224,Undirected,21755,0,1
5176,2143,Undirected,21756,0,1
5176,2766,Undirected,21757,0,1
5176,3979,Undirected,21758,0,1
5178,1,Undirected,21769,0,1
5178,218,Undirected,21770,0,1
5178,223,Undirected,21771,0,1
5178,2024,Undirected,21772,0,1
5178,2769,Undirected,21773,0,1
5178,3429,Undirected,21774,0,1
5178,3934,Undirected,21775,0,1
5178,4615,Undirected,21776,0,1
5180,1,Undirected,21786,0,1
5180,218,Undirected,21787,0,1
5180,223,Undirected,21788,0,1
5180,258,Undirected,21789,0,1
5180,661,Undirected,21790,0,1
5180,1229,Undirected,21791,0,1
5180,2026,Undirected,21792,0,1
5180,3979,Undirected,21793,0,1
5181,1,Undirected,21795,0,1
5181,218,Undirected,21796,0,1
5181,259,Undirected,21797,0,1
5181,661,Undirected,21798,0,1
5181,1231,Undirected,21799,0,1
5181,2027,Undirected,21800,0,1
5181,3432,Undirected,21801,0,1
5181,3979,Undirected,21802,0,1
5186,269,Undirected,21843,0,1
5186,273,Undirected,21844,0,1
5186,748,Undirected,21845,0,1
5186,1238,Undirected,21846,0,1
5186,1239,Undirected,21847,0,1
5186,1423,Undirected,21848,0,1
5186,3439,Undirected,21849,0,1
5186,4044,Undirected,21850,0,1
5186,4204,Undirected,21851,0,1
5188,45,Undirected,21863,0,1
5188,58,Undirected,21864,0,6
5188,79,Undirected,21865,0,5
5188,267,Undirected,21866,0,2
5188,268,Undirected,21867,0,1
5188,273,Undirected,21868,0,2
5188,534,Undirected,21869,0,2
5188,549,Undirected,21870,0,1
5188,566,Undirected,21871,0,1
5188,1134,Undirected,21872,0,2
5188,1135,Undirected,21873,0,3
5188,1237,Undirected,21874,0,1
5188,1242,Undirected,21875,0,1
5188,1423,Undirected,21876,0,3
5188,1437,Undirected,21877,0,4
5188,1480,Undirected,21878,0,1
5188,1940,Undirected,21879,0,2
5188,1941,Undirected,21880,0,2
5188,2032,Undirected,21881,0,1
5188,2195,Undirected,21882,0,2
5188,2240,Undirected,21883,0,1
5188,2287,Undirected,21884,0,3
5188,2369,Undirected,21885,0,4
5188,2682,Undirected,21886,0,2
5188,2776,Undirected,21887,0,1
5188,2779,Undirected,21888,0,1
5188,2943,Undirected,21889,0,1
5188,3346,Undirected,21890,0,1
5188,3439,Undirected,21891,0,1
5188,3959,Undirected,21892,0,2
5188,3978,Undirected,21893,0,1
5188,4048,Undirected,21894,0,1
5188,4204,Undirected,21895,0,3
5188,4536,Undirected,21896,0,2
5188,4537,Undirected,21897,0,1
5188,4538,Undirected,21898,0,4
5188,4777,Undirected,21899,0,1
5188,5112,Undirected,21900,0,2
5188,5113,Undirected,21901,0,2
5189,45,Undirected,21903,0,2
5189,273,Undirected,21904,0,2
5189,274,Undirected,21905,0,2
5189,1243,Undirected,21906,0,1
5189,1244,Undirected,21907,0,1
5189,2628,Undirected,21908,0,1
5189,2704,Undirected,21909,0,2
5189,2780,Undirected,21910,0,2
5189,3441,Undirected,21911,0,1
5189,3978,Undirected,21912,0,2
5189,3979,Undirected,21913,0,2
5189,4628,Undirected,21914,0,1
5191,273,Undirected,21931,0,1
5191,278,Undirected,21932,0,1
5191,2033,Undirected,21933,0,1
5191,2034,Undirected,21934,0,1
5191,2704,Undirected,21935,0,1
5191,3366,Undirected,21936,0,1
5191,3444,Undirected,21937,0,1
5191,3934,Undirected,21938,0,1
5191,3978,Undirected,21939,0,1
5191,3979,Undirected,21940,0,1
5201,273,Undirected,22025,0,1
5201,308,Undirected,22026,0,1
5201,678,Undirected,22027,0,1
5201,1271,Undirected,22028,0,1
5201,2798,Undirected,22029,0,1
5201,2801,Undirected,22030,0,1
5201,3457,Undirected,22031,0,1
5201,3979,Undirected,22032,0,1
5201,4930,Undirected,22033,0,1
5201,4936,Undirected,22034,0,1
5213,1,Undirected,22137,0,1
5213,341,Undirected,22138,0,1
5213,661,Undirected,22139,0,1
5213,1284,Undirected,22140,0,1
5213,1301,Undirected,22141,0,1
5213,2820,Undirected,22142,0,1
5213,3979,Undirected,22143,0,1
5213,4646,Undirected,22144,0,1
5216,1,Undirected,22164,0,1
5216,354,Undirected,22165,0,1
5216,661,Undirected,22166,0,1
5216,1284,Undirected,22167,0,1
5216,1301,Undirected,22168,0,1
5216,1305,Undirected,22169,0,1
5216,2083,Undirected,22170,0,1
5216,3474,Undirected,22171,0,1
5216,3979,Undirected,22172,0,1
5216,4088,Undirected,22173,0,1
5218,45,Undirected,22183,0,1
5218,58,Undirected,22184,0,1
5218,358,Undirected,22185,0,1
5218,1311,Undirected,22186,0,1
5218,1323,Undirected,22187,0,1
5218,2109,Undirected,22188,0,1
5218,2683,Undirected,22189,0,1
5218,3979,Undirected,22190,0,1
5218,4334,Undirected,22191,0,1
5219,58,Undirected,22193,0,1
5219,130,Undirected,22194,0,1
5219,273,Undirected,22195,0,1
5219,276,Undirected,22196,0,1
5219,1245,Undirected,22197,0,1
5219,1251,Undirected,22198,0,1
5219,1323,Undirected,22199,0,1
5219,1423,Undirected,22200,0,1
5219,2086,Undirected,22201,0,1
5219,2683,Undirected,22202,0,1
5219,2781,Undirected,22203,0,1
5219,3478,Undirected,22204,0,1
5219,3979,Undirected,22205,0,2
5219,4204,Undirected,22206,0,1
5219,4653,Undirected,22207,0,1
5219,5190,Undirected,22208,0,1
5223,367,Undirected,22237,0,1
5223,1313,Undirected,22238,0,1
5223,1323,Undirected,22239,0,1
5223,1952,Undirected,22240,0,1
5223,2096,Undirected,22241,0,1
5223,2114,Undirected,22242,0,1
5223,3109,Undirected,22243,0,1
5223,3979,Undirected,22244,0,1
5223,4094,Undirected,22245,0,1
5229,58,Undirected,22287,0,1
5229,371,Undirected,22288,0,1
5229,1323,Undirected,22289,0,1
5229,1325,Undirected,22290,0,1
5229,2100,Undirected,22291,0,1
5229,2114,Undirected,22292,0,1
5229,2830,Undirected,22293,0,1
5229,3979,Undirected,22294,0,1
5236,58,Undirected,22351,0,1
5236,375,Undirected,22352,0,1
5236,379,Undirected,22353,0,1
5236,1323,Undirected,22354,0,1
5236,2112,Undirected,22355,0,1
5236,2115,Undirected,22356,0,1
5236,2846,Undirected,22357,0,1
5236,3494,Undirected,22358,0,1
5236,3979,Undirected,22359,0,1
5236,4508,Undirected,22360,0,1
5241,45,Undirected,22404,0,1
5241,267,Undirected,22405,0,1
5241,386,Undirected,22406,0,1
5241,844,Undirected,22407,0,1
5241,845,Undirected,22408,0,1
5241,1337,Undirected,22409,0,1
5241,1423,Undirected,22410,0,1
5241,3499,Undirected,22411,0,1
5241,4204,Undirected,22412,0,1
5241,4674,Undirected,22413,0,1
5246,389,Undirected,22452,0,1
5246,1337,Undirected,22453,0,1
5246,1343,Undirected,22454,0,1
5246,2124,Undirected,22455,0,1
5246,2132,Undirected,22456,0,1
5246,2855,Undirected,22457,0,1
5246,3978,Undirected,22458,0,1
5246,3979,Undirected,22459,0,1
5246,4114,Undirected,22460,0,1
5249,1,Undirected,22478,0,1
5249,333,Undirected,22479,0,1
5249,400,Undirected,22480,0,1
5249,1337,Undirected,22481,0,1
5249,2858,Undirected,22482,0,1
5249,3506,Undirected,22483,0,1
5249,3806,Undirected,22484,0,1
5249,3979,Undirected,22485,0,1
5252,1,Undirected,22505,0,1
5252,392,Undirected,22506,0,1
5252,408,Undirected,22507,0,1
5252,661,Undirected,22508,0,1
5252,1337,Undirected,22509,0,1
5252,1355,Undirected,22510,0,1
5252,2135,Undirected,22511,0,1
5252,2863,Undirected,22512,0,1
5252,3513,Undirected,22513,0,1
5252,3979,Undirected,22514,0,1
5256,1,Undirected,22541,0,1
5256,422,Undirected,22542,0,1
5256,661,Undirected,22543,0,1
5256,1371,Undirected,22544,0,1
5256,1792,Undirected,22545,0,1
5256,2145,Undirected,22546,0,1
5256,2869,Undirected,22547,0,1
5256,3979,Undirected,22548,0,1
5257,1,Undirected,22550,0,1
5257,58,Undirected,22551,0,1
5257,79,Undirected,22552,0,1
5257,425,Undirected,22553,0,1
5257,549,Undirected,22554,0,1
5257,661,Undirected,22555,0,1
5257,1135,Undirected,22556,0,1
5257,1437,Undirected,22557,0,1
5257,1480,Undirected,22558,0,1
5257,2145,Undirected,22559,0,1
5257,2150,Undirected,22560,0,1
5257,2195,Undirected,22561,0,2
5257,2240,Undirected,22562,0,1
5257,2287,Undirected,22563,0,1
5257,2369,Undirected,22564,0,1
5257,2870,Undirected,22565,0,1
5257,2943,Undirected,22566,0,1
5257,3346,Undirected,22567,0,1
5257,3523,Undirected,22568,0,1
5257,4204,Undirected,22569,0,1
5257,4537,Undirected,22570,0,1
5257,5188,Undirected,22571,0,2
5263,1,Undirected,22613,0,1
5263,437,Undirected,22614,0,1
5263,661,Undirected,22615,0,1
5263,1383,Undirected,22616,0,1
5263,1513,Undirected,22617,0,1
5263,2145,Undirected,22618,0,1
5263,2875,Undirected,22619,0,1
5263,3979,Undirected,22620,0,1
5265,1,Undirected,22630,0,1
5265,440,Undirected,22631,0,1
5265,661,Undirected,22632,0,1
5265,761,Undirected,22633,0,1
5265,936,Undirected,22634,0,1
5265,2145,Undirected,22635,0,1
5265,3979,Undirected,22636,0,1
5265,4700,Undirected,22637,0,1
5274,1,Undirected,22705,0,1
5274,456,Undirected,22706,0,1
5274,661,Undirected,22707,0,1
5274,1398,Undirected,22708,0,1
5274,2145,Undirected,22709,0,1
5274,2888,Undirected,22710,0,1
5274,3979,Undirected,22711,0,1
5274,4508,Undirected,22712,0,1
5274,4710,Undirected,22713,0,1
5278,1,Undirected,22742,0,1
5278,463,Undirected,22743,0,1
5278,661,Undirected,22744,0,1
5278,1402,Undirected,22745,0,1
5278,2145,Undirected,22746,0,1
5278,2892,Undirected,22747,0,1
5278,3218,Undirected,22748,0,1
5278,3979,Undirected,22749,0,1
5281,1,Undirected,22768,0,1
5281,467,Undirected,22769,0,1
5281,661,Undirected,22770,0,1
5281,2145,Undirected,22771,0,1
5281,3544,Undirected,22772,0,1
5281,3979,Undirected,22773,0,1
5281,4154,Undirected,22774,0,1
5281,4717,Undirected,22775,0,1
5283,1,Undirected,22785,0,1
5283,194,Undirected,22786,0,1
5283,654,Undirected,22787,0,1
5283,661,Undirected,22788,0,1
5283,1232,Undirected,22789,0,1
5283,2145,Undirected,22790,0,1
5283,3545,Undirected,22791,0,1
5283,3979,Undirected,22792,0,1
5284,1,Undirected,22794,0,1
5284,471,Undirected,22795,0,1
5284,661,Undirected,22796,0,1
5284,1792,Undirected,22797,0,1
5284,2145,Undirected,22798,0,1
5284,2179,Undirected,22799,0,1
5284,2665,Undirected,22800,0,1
5284,3979,Undirected,22801,0,1
5284,4719,Undirected,22802,0,1
5285,1,Undirected,22804,0,1
5285,472,Undirected,22805,0,1
5285,661,Undirected,22806,0,1
5285,2145,Undirected,22807,0,1
5285,2180,Undirected,22808,0,1
5285,2602,Undirected,22809,0,1
5285,2895,Undirected,22810,0,1
5285,3347,Undirected,22811,0,1
5285,4721,Undirected,22812,0,1
5290,45,Undirected,22847,0,1
5290,481,Undirected,22848,0,2
5290,488,Undirected,22849,0,2
5290,510,Undirected,22850,0,1
5290,516,Undirected,22851,0,2
5290,1423,Undirected,22852,0,2
5290,3553,Undirected,22853,0,2
5290,4182,Undirected,22854,0,1
5290,4204,Undirected,22855,0,2
5290,4367,Undirected,22856,0,1
5291,267,Undirected,22858,0,1
5291,488,Undirected,22859,0,1
5291,1418,Undirected,22860,0,1
5291,1423,Undirected,22861,0,1
5291,2187,Undirected,22862,0,1
5291,2199,Undirected,22863,0,1
5291,2901,Undirected,22864,0,1
5291,2910,Undirected,22865,0,1
5291,3554,Undirected,22866,0,1
5291,4727,Undirected,22867,0,1
5292,485,Undirected,22869,0,1
5292,488,Undirected,22870,0,1
5292,1362,Undirected,22871,0,1
5292,1423,Undirected,22872,0,1
5292,2188,Undirected,22873,0,1
5292,2903,Undirected,22874,0,1
5292,3556,Undirected,22875,0,1
5292,3979,Undirected,22876,0,1
5292,4164,Undirected,22877,0,1
5294,58,Undirected,22887,0,1
5294,488,Undirected,22888,0,1
5294,1425,Undirected,22889,0,1
5294,2201,Undirected,22890,0,1
5294,2472,Undirected,22891,0,1
5294,2912,Undirected,22892,0,1
5294,3562,Undirected,22893,0,1
5294,4169,Undirected,22894,0,1
5294,4735,Undirected,22895,0,1
5295,488,Undirected,22897,0,1
5295,492,Undirected,22898,0,1
5295,505,Undirected,22899,0,1
5295,1384,Undirected,22900,0,1
5295,1423,Undirected,22901,0,1
5295,1427,Undirected,22902,0,1
5295,2913,Undirected,22903,0,1
5295,3569,Undirected,22904,0,1
5295,3979,Undirected,22905,0,1
5295,4204,Undirected,22906,0,1
5295,4736,Undirected,22907,0,1
5298,1,Undirected,22926,0,1
5298,184,Undirected,22927,0,1
5298,488,Undirected,22928,0,1
5298,500,Undirected,22929,0,1
5298,1792,Undirected,22930,0,1
5298,2206,Undirected,22931,0,1
5298,3565,Undirected,22932,0,1
5298,3979,Undirected,22933,0,1
5302,1,Undirected,22959,0,1
5302,31,Undirected,22960,0,1
5302,135,Undirected,22961,0,1
5302,273,Undirected,22962,0,1
5302,488,Undirected,22963,0,1
5302,1258,Undirected,22964,0,1
5302,1441,Undirected,22965,0,1
5302,2042,Undirected,22966,0,1
5302,2686,Undirected,22967,0,1
5302,2788,Undirected,22968,0,1
5302,2921,Undirected,22969,0,1
5302,3450,Undirected,22970,0,1
5302,3979,Undirected,22971,0,1
5302,4054,Undirected,22972,0,1
5302,4179,Undirected,22973,0,1
5302,4343,Undirected,22974,0,1
5302,4630,Undirected,22975,0,1
5306,1,Undirected,23004,0,1
5306,488,Undirected,23005,0,1
5306,493,Undirected,23006,0,1
5306,515,Undirected,23007,0,1
5306,1428,Undirected,23008,0,1
5306,2213,Undirected,23009,0,1
5306,2925,Undirected,23010,0,1
5306,3571,Undirected,23011,0,1
5306,3979,Undirected,23012,0,1
5310,520,Undirected,23040,0,1
5310,1423,Undirected,23041,0,1
5310,1437,Undirected,23042,0,1
5310,1455,Undirected,23043,0,1
5310,2218,Undirected,23044,0,1
5310,2369,Undirected,23045,0,1
5310,3979,Undirected,23046,0,1
5310,4204,Undirected,23047,0,1
5310,4753,Undirected,23048,0,1
5311,45,Undirected,23050,0,1
5311,521,Undirected,23051,0,1
5311,534,Undirected,23052,0,1
5311,1312,Undirected,23053,0,1
5311,1423,Undirected,23054,0,1
5311,1513,Undirected,23055,0,1
5311,2195,Undirected,23056,0,1
5311,2219,Undirected,23057,0,1
5311,3979,Undirected,23058,0,1
5311,4204,Undirected,23059,0,1
5311,4674,Undirected,23060,0,1
5313,522,Undirected,23070,0,1
5313,1029,Undirected,23071,0,1
5313,1205,Undirected,23072,0,1
5313,1437,Undirected,23073,0,1
5313,1513,Undirected,23074,0,1
5313,2221,Undirected,23075,0,1
5313,2287,Undirected,23076,0,1
5313,2591,Undirected,23077,0,1
5313,2608,Undirected,23078,0,1
5319,11,Undirected,23124,0,1
5319,45,Undirected,23125,0,1
5319,516,Undirected,23126,0,1
5319,532,Undirected,23127,0,1
5319,661,Undirected,23128,0,1
5319,684,Undirected,23129,0,1
5319,748,Undirected,23130,0,1
5319,1072,Undirected,23131,0,1
5319,1205,Undirected,23132,0,1
5319,1423,Undirected,23133,0,2
5319,1437,Undirected,23134,0,1
5319,1465,Undirected,23135,0,1
5319,2681,Undirected,23136,0,2
5319,2935,Undirected,23137,0,1
5319,3581,Undirected,23138,0,1
5319,3979,Undirected,23139,0,1
5323,1,Undirected,23169,0,1
5323,45,Undirected,23170,0,2
5323,51,Undirected,23171,0,1
5323,79,Undirected,23172,0,1
5323,101,Undirected,23173,0,1
5323,539,Undirected,23174,0,1
5323,1423,Undirected,23175,0,2
5323,1437,Undirected,23176,0,2
5323,1472,Undirected,23177,0,1
5323,1513,Undirected,23178,0,1
5323,2122,Undirected,23179,0,1
5323,2195,Undirected,23180,0,1
5323,2942,Undirected,23181,0,2
5323,3979,Undirected,23182,0,1
5325,1,Undirected,23193,0,1
5325,546,Undirected,23194,0,1
5325,1437,Undirected,23195,0,1
5325,1459,Undirected,23196,0,1
5325,1477,Undirected,23197,0,1
5325,1875,Undirected,23198,0,1
5325,3979,Undirected,23199,0,1
5325,4205,Undirected,23200,0,1
5325,4766,Undirected,23201,0,1
5328,79,Undirected,23223,0,2
5328,273,Undirected,23224,0,1
5328,552,Undirected,23225,0,1
5328,554,Undirected,23226,0,1
5328,715,Undirected,23227,0,1
5328,1312,Undirected,23228,0,1
5328,1437,Undirected,23229,0,1
5328,1896,Undirected,23230,0,1
5328,1897,Undirected,23231,0,1
5328,1928,Undirected,23232,0,1
5328,1945,Undirected,23233,0,1
5328,2674,Undirected,23234,0,1
5328,3593,Undirected,23235,0,1
5328,3937,Undirected,23236,0,1
5328,4530,Undirected,23237,0,1
5328,4769,Undirected,23238,0,1
5328,5094,Undirected,23239,0,1
5330,137,Undirected,23249,0,1
5330,558,Undirected,23250,0,1
5330,1205,Undirected,23251,0,1
5330,1437,Undirected,23252,0,1
5330,1488,Undirected,23253,0,1
5330,2948,Undirected,23254,0,1
5330,3595,Undirected,23255,0,1
5330,3979,Undirected,23256,0,1
5330,4215,Undirected,23257,0,1
5331,6,Undirected,23259,0,1
5331,19,Undirected,23260,0,1
5331,58,Undirected,23261,0,1
5331,534,Undirected,23262,0,1
5331,555,Undirected,23263,0,1
5331,2122,Undirected,23264,0,1
5331,3260,Undirected,23265,0,1
5331,3960,Undirected,23266,0,1
5331,3979,Undirected,23267,0,1
5331,4776,Undirected,23268,0,1
5332,567,Undirected,23270,0,1
5332,1205,Undirected,23271,0,1
5332,1423,Undirected,23272,0,1
5332,1437,Undirected,23273,0,1
5332,1492,Undirected,23274,0,1
5332,2951,Undirected,23275,0,1
5332,3260,Undirected,23276,0,1
5332,3599,Undirected,23277,0,1
5332,4225,Undirected,23278,0,1
5335,569,Undirected,23296,0,1
5335,570,Undirected,23297,0,1
5335,572,Undirected,23298,0,1
5335,1264,Undirected,23299,0,1
5335,1423,Undirected,23300,0,1
5335,2954,Undirected,23301,0,1
5335,3979,Undirected,23302,0,1
5335,4204,Undirected,23303,0,1
5336,58,Undirected,23305,0,1
5336,79,Undirected,23306,0,1
5336,573,Undirected,23307,0,1
5336,1264,Undirected,23308,0,1
5336,1323,Undirected,23309,0,1
5336,2114,Undirected,23310,0,1
5336,2256,Undirected,23311,0,1
5336,2830,Undirected,23312,0,1
5336,2956,Undirected,23313,0,1
5336,3979,Undirected,23314,0,1
5340,19,Undirected,23340,0,1
5340,45,Undirected,23341,0,1
5340,570,Undirected,23342,0,1
5340,581,Undirected,23343,0,1
5340,1264,Undirected,23344,0,1
5340,1312,Undirected,23345,0,1
5340,3611,Undirected,23346,0,1
5340,3979,Undirected,23347,0,1
5340,4219,Undirected,23348,0,1
5362,1,Undirected,23376,0,3
5362,153,Undirected,23377,0,1
5362,174,Undirected,23378,0,3
5362,176,Undirected,23379,0,1
5362,198,Undirected,23380,0,1
5362,661,Undirected,23381,0,3
5362,1157,Undirected,23382,0,1
5362,1175,Undirected,23383,0,1
5362,1513,Undirected,23384,0,1
5362,1968,Undirected,23385,0,1
5362,1994,Undirected,23386,0,1
5362,2665,Undirected,23387,0,1
5362,2720,Undirected,23388,0,1
5362,2734,Undirected,23389,0,1
5362,3373,Undirected,23390,0,1
5362,3389,Undirected,23391,0,1
5362,3402,Undirected,23392,0,1
5362,3979,Undirected,23393,0,2
5362,3980,Undirected,23394,0,1
5362,3991,Undirected,23395,0,1
5362,5145,Undirected,23396,0,1
