Id,Label,name,ave_view,ave_comment,ave_mylist,ave_starttime,end,ave_length,Points,training,modify_probability,Time Interval,Modularity Class
3374,3374,スターオーシャンモナ?,541.0,58.0,1.0,2010/3/14 0:00,2015/10/20 0:00,1423.0,608.3933333,1,0.0,"<[1.2684924E12, 1.4452668E12]>",18
154,154,X2ch,36928.54203,1316.190163,220.3153865,2011/6/27 0:00,2015/10/20 0:00,482.1626956,41504.42583,0,0.25061764,"<[1.3091004E12, 1.4452668E12]>",18
2186,2186,め?くりと我様?とある日常,15682.2,397.2,64.2,2011/2/18 0:00,2015/10/20 0:00,1194.8,17032.62722,0,0.957930594,"<[1.2979548E12, 1.4452668E12]>",18
2183,2183,きれぁ??E?,5691.0,93.0,17.0,2011/5/18 0:00,2015/10/20 0:00,948.0,6037.50905,0,0.853886414,"<[1.3056444E12, 1.4452668E12]>",18
3549,3549,セカジカ,5691.0,93.0,17.0,2011/5/18 0:00,2015/10/20 0:00,948.0,6037.50905,0,0.853886414,"<[1.3056444E12, 1.4452668E12]>",18
1413,1413,VIPRPG,5691.0,93.0,17.0,2011/5/18 0:00,2015/10/20 0:00,948.0,6037.50905,0,0.853886414,"<[1.3056444E12, 1.4452668E12]>",18
5687,5687,妖怪と人間?価値感?相?,13307.0,387.0,35.0,2012/4/12 0:00,2015/10/20 0:00,329.0,14208.09105,0,0.029695005,"<[1.3341564E12, 1.4452668E12]>",18
4429,4429,東方卓遊戯,11948.36842,290.5263158,60.63157895,2013/2/21 0:00,2015/10/20 0:00,701.4210526,13141.50592,0,0.648638393,"<[1.3613724E12, 1.4452668E12]>",18
2771,2771,ドＭの有効活用,112118.0,2213.0,191.0,2012/10/22 0:00,2015/10/20 0:00,856.0,117153.2364,1,0.0,"<[1.3508316E12, 1.4452668E12]>",18
2028,2028,UV様?ぁ?も楽しそぁ?ぁ?よな,112118.0,2213.0,191.0,2012/10/22 0:00,2015/10/20 0:00,856.0,117153.2364,1,0.0,"<[1.3508316E12, 1.4452668E12]>",18
2762,2762,ほんわか?人,212238.6667,3564.0,2946.333333,2012/9/15 0:00,2015/10/20 0:00,992.6666667,259939.5997,1,0.0,"<[1.3476348E12, 1.4452668E12]>",18
260,260,X.死に行く??.,8223.71949,1372.437119,223.1761258,2011/7/8 0:00,2015/10/20 0:00,716.3021336,12751.9745,0,0.724282819,"<[1.3100508E12, 1.4452668E12]>",18
3503,3503,レイサナ?道を歩む,14454.66667,440.6666667,129.6666667,2012/12/17 0:00,2015/10/20 0:00,390.3333333,16827.40907,0,0.0415809,"<[1.35567E12, 1.4452668E12]>",15
2127,2127,タイトルホイホイ,16530.5,468.5,188.5,2012/9/7 0:00,2015/10/20 0:00,363.75,19813.72954,0,0.396956034,"<[1.3469436E12, 1.4452668E12]>",15
5554,5554,初見殺?,11539.0,309.5,86.5,2012/8/10 0:00,2015/10/20 0:00,1032.5,13137.97401,0,0.391288452,"<[1.3445244E12, 1.4452668E12]>",12
392,392,MikuMikudance,8832.4,230.05,89.95,2012/10/6 0:00,2015/10/20 0:00,500.35,10405.91758,0,0.511249839,"<[1.3494492E12, 1.4452668E12]>",15
2016,2016,きれへ?,57707.0,2180.0,221.0,2012/5/14 0:00,2015/10/20 0:00,1008.0,63122.93565,0,0.779673171,"<[1.3369212E12, 1.4452668E12]>",18
1209,1209,ぁ?たり?,57707.0,2180.0,221.0,2012/5/14 0:00,2015/10/20 0:00,1008.0,63122.93565,0,0.779673171,"<[1.3369212E12, 1.4452668E12]>",18
5154,5154,優雁E??戦?,57707.0,2180.0,221.0,2012/5/14 0:00,2015/10/20 0:00,1008.0,63122.93565,0,0.779673171,"<[1.3369212E12, 1.4452668E12]>",18
226,226,X.帝?モノガタリ.灯火の行く?,12225.57559,1786.979237,309.1612422,2011/7/10 0:00,2015/10/20 0:00,665.205482,18427.00473,0,0.369548401,"<[1.3102236E12, 1.4452668E12]>",18
6189,6189,編?本?,24450.0,277.0,45.0,2012/10/14 0:00,2015/10/20 0:00,169.0,25398.90259,0,0.012243124,"<[1.3501404E12, 1.4452668E12]>",18
1215,1215,ウガァ.クトゥン.ユ?,15604.10226,1854.571214,363.3444577,2011/7/3 0:00,2015/10/20 0:00,804.2837805,22715.85241,0,0.39443821,"<[1.3096188E12, 1.4452668E12]>",18
5165,5165,旧支配老E?キャロル,24450.0,277.0,45.0,2012/10/14 0:00,2015/10/20 0:00,169.0,25398.90259,0,0.012243124,"<[1.3501404E12, 1.4452668E12]>",18
236,236,X.食事中の方は視?にご注意下さ?.,11035.4529,1456.775332,443.1697237,2011/7/23 0:00,2015/10/20 0:00,706.8996661,18975.71308,0,0.26351392,"<[1.3113468E12, 1.4452668E12]>",18
4040,4040,???ｷ??.初??E??らけのKP発狂卓,35949.28397,1290.712295,307.0671688,2011/5/27 0:00,2015/10/20 0:00,562.6943444,41801.63446,0,0.46214977,"<[1.306422E12, 1.4452668E12]>",18
1227,1227,オリハルコンメンタル,59652.0,3561.0,301.0,2012/10/20 0:00,2015/10/20 0:00,1127.0,67528.34762,0,0.946647032,"<[1.3506588E12, 1.4452668E12]>",18
5178,5178,口先?高速魔術師,10946.0,460.0,35.0,2012/10/20 0:00,2015/10/20 0:00,736.0,11912.50511,0,0.020757574,"<[1.3506588E12, 1.4452668E12]>",14
3435,3435,さいばんちゼが悪?,263404.0,7937.0,943.0,2012/10/22 0:00,2015/10/20 0:00,1649.0,285254.6387,1,0.0,"<[1.3508316E12, 1.4452668E12]>",18
1233,1233,キチガイ?,91925.0,3189.0,481.0,2012/10/28 0:00,2015/10/20 0:00,999.25,102222.6166,1,0.0,"<[1.35135E12, 1.4452668E12]>",18
3480,3480,クチナシ,4177.0,103.0,10.0,2010/6/17 0:00,2015/10/20 0:00,184.0,4427.52704,0,0.092245005,"<[1.2767004E12, 1.4452668E12]>",17
2946,2946,朗読,4782.666667,146.6333333,17.6,2011/1/13 0:00,2015/10/20 0:00,434.8333333,5188.953574,0,0.513534611,"<[1.2948444E12, 1.4452668E12]>",17
2958,2958,むっくり,9092.0,279.0,29.0,2013/12/22 0:00,2015/10/20 0:00,600.0,9797.719043,0,0.075955741,"<[1.387638E12, 1.4452668E12]>",17
2256,2256,ナナヒコ,14365.4,313.0,31.4,2012/9/27 0:00,2015/10/20 0:00,599.2,15142.73988,0,0.055245601,"<[1.3486716E12, 1.4452668E12]>",17
3109,3109,洒落?,4342.724138,77.24137931,11.37931034,2013/4/2 0:00,2015/10/20 0:00,381.7241379,4589.308802,0,0.529936466,"<[1.3648284E12, 1.4452668E12]>",17
359,359,X.....,20196.66834,1036.940625,117.1898491,2011/7/28 0:00,2015/10/20 0:00,836.7214443,22941.09578,0,0.29362907,"<[1.3117788E12, 1.4452668E12]>",17
2826,2826,夏で?,17094.875,648.0,46.375,2010/7/24 0:00,2015/10/20 0:00,460.625,18414.89563,0,0.25948169,"<[1.2798972E12, 1.4452668E12]>",17
2095,2095,チ?ンの人,16283.0,574.5,42.5,2010/11/11 0:00,2015/10/20 0:00,416.75,17475.4704,0,0.323028457,"<[1.2894012E12, 1.4452668E12]>",17
4094,4094,X....げる,11306.85115,1578.897991,225.3197888,2011/7/24 0:00,2015/10/20 0:00,733.7906313,16075.40748,0,0.182792569,"<[1.3114332E12, 1.4452668E12]>",17
1313,1313,コワバナ,9592.0,519.0,59.0,2010/10/17 0:00,2015/10/20 0:00,523.0,10969.51416,0,0.404635925,"<[1.2872412E12, 1.4452668E12]>",17
5223,5223,松崎し.,6800.078812,1110.830188,484.1162279,2011/7/2 0:00,2015/10/20 0:00,647.7453532,15025.66731,0,0.170520007,"<[1.3095324E12, 1.4452668E12]>",17
367,367,こっくり,13404.5,1033.5,76.0,2010/8/12 0:00,2015/10/20 0:00,532.5,15504.40745,0,0.3470293,"<[1.2815388E12, 1.4452668E12]>",17
5711,5711,?E??帝サナエル,61078.0,1019.0,303.0,2012/10/18 0:00,2015/10/20 0:00,1084.0,66625.3596,0,0.627690517,"<[1.350486E12, 1.4452668E12]>",18
1756,1756,ダブルクロス,8492.727273,203.7272727,58.54545455,2013/2/19 0:00,2015/10/20 0:00,752.2727273,9569.895667,0,0.24745604,"<[1.3611996E12, 1.4452668E12]>",18
3494,3494,メロン,5962.0,175.0,34.0,2011/9/26 0:00,2015/10/20 0:00,176.0,6642.037271,0,0.020010656,"<[1.3169628E12, 1.4452668E12]>",7
2112,2112,ゲイ,5962.0,175.0,34.0,2011/9/26 0:00,2015/10/20 0:00,176.0,6642.037271,0,0.020010656,"<[1.3169628E12, 1.4452668E12]>",7
5113,5113,始めなくても動?,4981.0,106.0,24.0,2010/5/23 0:00,2015/10/20 0:00,22.0,5444.801604,0,0.08217995,"<[1.2745404E12, 1.4452668E12]>",7
3959,3959,再生ボタン仕事し?.,26302.87258,1580.221946,205.1456132,2011/5/23 0:00,2015/10/20 0:00,694.6941951,30871.3767,0,0.342634557,"<[1.3060764E12, 1.4452668E12]>",7
5218,5218,主人公は厨二病患?,30457.0,610.0,444.0,2010/5/26 0:00,2015/10/20 0:00,290.0,37715.19143,0,0.11274058,"<[1.2747996E12, 1.4452668E12]>",17
4088,4088,ガンダ?_ヂ?サイズ,29924.0,581.0,59.0,2010/9/16 0:00,2015/10/20 0:00,556.0,31378.9556,0,0.383176059,"<[1.2845628E12, 1.4452668E12]>",18
3474,3474,オリハルコン製のビル,29924.0,581.0,59.0,2010/9/16 0:00,2015/10/20 0:00,556.0,31378.9556,0,0.383176059,"<[1.2845628E12, 1.4452668E12]>",18
5216,5216,ご褒美回,29924.0,581.0,59.0,2010/9/16 0:00,2015/10/20 0:00,556.0,31378.9556,0,0.383176059,"<[1.2845628E12, 1.4452668E12]>",18
1305,1305,ADAさんに責められる?,29924.0,581.0,59.0,2010/9/16 0:00,2015/10/20 0:00,556.0,31378.9556,0,0.383176059,"<[1.2845628E12, 1.4452668E12]>",18
5750,5750,平和な日常..,12899.42006,1116.507487,630.1442912,2011/7/21 0:00,2015/10/20 0:00,709.1002482,23382.9777,0,0.317457904,"<[1.311174E12, 1.4452668E12]>",18
2076,2076,ガンパレード?ー?,2840.0,133.0,10.0,2011/10/5 0:00,2015/10/20 0:00,854.0,3117.070064,0,0.746264369,"<[1.3177404E12, 1.4452668E12]>",18
2064,2064,お疲れ?.リンクス,13612.25194,658.1124771,446.2614704,2011/6/24 0:00,2015/10/20 0:00,727.1878765,20934.85636,0,0.407559911,"<[1.3088412E12, 1.4452668E12]>",18
4084,4084,ラジ?,4512.75,235.5,18.5,2011/8/11 0:00,2015/10/20 0:00,763.5,5014.115186,0,0.222847575,"<[1.3129884E12, 1.4452668E12]>",18
1171,1171,アーマ?ドコア,4122.111111,157.3333333,50.11111111,2011/12/13 0:00,2015/10/20 0:00,720.4444444,5025.393716,0,0.403463346,"<[1.323702E12, 1.4452668E12]>",18
2141,2141,エンドブレイカー,374.5,11.0,1.5,2013/3/25 0:00,2015/10/20 0:00,262.0,407.6873385,1,0.0,"<[1.3641372E12, 1.4452668E12]>",18
1746,1746,エンドブレイカー.,9271.114595,1226.719781,209.4718648,2011/7/17 0:00,2015/10/20 0:00,800.5649983,13499.36893,0,0.49035915,"<[1.3108284E12, 1.4452668E12]>",18
4125,4125,で.quot.は.quot.,4241.027902,1238.340643,611.6191622,2011/7/8 0:00,2015/10/20 0:00,632.9823457,14401.89262,0,0.246736409,"<[1.3100508E12, 1.4452668E12]>",18
1359,1359,X.スカイライナ?.スカイランナ?,12151.1935,1097.048268,441.7942316,2011/6/29 0:00,2015/10/20 0:00,710.1700821,19787.2435,0,0.440459593,"<[1.3092732E12, 1.4452668E12]>",18
3696,3696,東海?.山陽旧幹?,17345.81079,1369.647513,198.823116,2011/6/7 0:00,2015/10/20 0:00,567.4462634,21598.6242,0,0.051912298,"<[1.3073724E12, 1.4452668E12]>",16
3062,3062,東海?,4646.230769,108.3846154,38.15384615,2012/9/12 0:00,2015/10/20 0:00,553.9230769,5324.472046,0,0.01791922,"<[1.3473756E12, 1.4452668E12]>",16
2659,2659,?E??を読む動画,653.6666667,57.66666667,3.0,2011/6/6 0:00,2015/10/20 0:00,463.3333333,751.6780215,1,0.0,"<[1.307286E12, 1.4452668E12]>",17
3950,3950,ヒデキ感激,127213.0,4839.0,397.0,2010/10/3 0:00,2015/10/20 0:00,1028.0,137830.208,1,0.0,"<[1.2860316E12, 1.4452668E12]>",16
3341,3341,ダイナ?伊藤,127213.0,4839.0,397.0,2010/10/3 0:00,2015/10/20 0:00,1028.0,137830.208,1,0.0,"<[1.2860316E12, 1.4452668E12]>",16
5106,5106,会社からは??られなあ?ぁ?,127213.0,4839.0,397.0,2010/10/3 0:00,2015/10/20 0:00,1028.0,137830.208,1,0.0,"<[1.2860316E12, 1.4452668E12]>",16
2672,2672,ジェンガ,127213.0,4839.0,397.0,2010/10/3 0:00,2015/10/20 0:00,1028.0,137830.208,1,0.0,"<[1.2860316E12, 1.4452668E12]>",16
5641,5641,怒りの帰?,127213.0,4839.0,397.0,2010/10/3 0:00,2015/10/20 0:00,1028.0,137830.208,1,0.0,"<[1.2860316E12, 1.4452668E12]>",16
173,173,PCゲー?_,27356.84615,666.3846154,253.5384615,2011/5/16 0:00,2015/10/20 0:00,560.0,31810.60333,0,0.515258139,"<[1.3054716E12, 1.4452668E12]>",18
6143,6143,数の暴?,127213.0,4839.0,397.0,2010/10/3 0:00,2015/10/20 0:00,1028.0,137830.208,1,0.0,"<[1.2860316E12, 1.4452668E12]>",16
105,105,DemolitionCompany,127213.0,4839.0,397.0,2010/10/3 0:00,2015/10/20 0:00,1028.0,137830.208,1,0.0,"<[1.2860316E12, 1.4452668E12]>",16
5491,5491,祭?,7946.2,167.4,19.2,2012/2/15 0:00,2015/10/20 0:00,521.0,8398.154353,0,0.014946342,"<[1.3292316E12, 1.4452668E12]>",17
1715,1715,旁E?,5467.045977,198.3793103,44.96551724,2012/10/30 0:00,2015/10/20 0:00,599.7241379,6333.016337,0,0.039778852,"<[1.3515228E12, 1.4452668E12]>",17
5634,5634,浜松まつ?,805.0,41.0,8.0,2012/5/12 0:00,2015/10/20 0:00,424.0,964.0316159,1,0.0,"<[1.3367484E12, 1.4452668E12]>",17
65,65,????,805.0,41.0,8.0,2012/5/12 0:00,2015/10/20 0:00,424.0,964.0316159,1,0.0,"<[1.3367484E12, 1.4452668E12]>",17
3969,3969,太陽系外惑?,153545.5,1545.0,1080.5,2010/10/26 0:00,2015/10/20 0:00,250.0,171282.7153,1,0.0,"<[1.2880188E12, 1.4452668E12]>",14
2031,2031,グリーゼ581g,153385.0,2460.0,455.0,2010/10/27 0:00,2015/10/20 0:00,331.0,162631.2821,1,0.0,"<[1.2881052E12, 1.4452668E12]>",14
4485,4485,歌ってみ?,30786.0,370.5,1119.5,2010/7/22 0:00,2015/10/20 0:00,262.5,47944.74699,0,0.820249633,"<[1.2797244E12, 1.4452668E12]>",19
113,113,PC破壊用BGM,5915.0,94.0,13.0,2010/3/22 0:00,2015/10/20 0:00,416.0,6202.532713,0,0.895361999,"<[1.2691836E12, 1.4452668E12]>",19
3371,3371,め?くり算数教室,5952.2,571.2,127.4,2010/6/26 0:00,2015/10/20 0:00,363.8,8385.342828,0,0.722237372,"<[1.277478E12, 1.4452668E12]>",17
582,582,ヂ?スト読み上げシリーズ,9901.0,757.3333333,183.6666667,2009/7/15 0:00,2015/10/20 0:00,396.0,13360.43223,0,0.873304162,"<[1.2475836E12, 1.4452668E12]>",17
4061,4061,数学,4094.875,368.5,87.375,2011/5/8 0:00,2015/10/20 0:00,326.0,5744.160468,0,0.174241111,"<[1.3047804E12, 1.4452668E12]>",17
1498,1498,ニコニコ初等学校,11894.0,1089.0,269.0,2009/3/12 0:00,2015/10/20 0:00,386.0,16928.51004,0,0.885331906,"<[1.2367836E12, 1.4452668E12]>",17
5103,5103,条件付き確?,2148.0,81.0,58.0,2012/3/5 0:00,2015/10/20 0:00,307.0,3096.131176,0,0.27102111,"<[1.3308732E12, 1.4452668E12]>",16
89,89,Excel,2148.0,81.0,58.0,2012/3/5 0:00,2015/10/20 0:00,307.0,3096.131176,0,0.27102111,"<[1.3308732E12, 1.4452668E12]>",16
5683,5683,建築伝説の始ま?,19985.0,473.0,413.0,2011/10/4 0:00,2015/10/20 0:00,1223.0,26642.28039,0,0.965475063,"<[1.317654E12, 1.4452668E12]>",18
2010,2010,Minecraft自?E??介シリーズ,10627.0,281.5,214.5,2012/5/15 0:00,2015/10/20 0:00,980.0,14118.87582,0,0.7296667,"<[1.3370076E12, 1.4452668E12]>",18
6174,6174,後?世界創設?,19985.0,473.0,413.0,2011/10/4 0:00,2015/10/20 0:00,1223.0,26642.28039,0,0.965475063,"<[1.317654E12, 1.4452668E12]>",18
1203,1203,Minecraft建築部,10627.0,281.5,214.5,2012/5/15 0:00,2015/10/20 0:00,980.0,14118.87582,0,0.7296667,"<[1.3370076E12, 1.4452668E12]>",18
6153,6153,萌えもんプレイ動画第1話リンク,477780.0,5139.0,12278.0,2010/3/16 0:00,2015/10/20 0:00,523.0,667035.6691,1,0.0,"<[1.2686652E12, 1.4452668E12]>",18
5130,5130,???E,477780.0,5139.0,12278.0,2010/3/16 0:00,2015/10/20 0:00,523.0,667035.6691,1,0.0,"<[1.2686652E12, 1.4452668E12]>",18
1181,1181,オブリビオン,2958.666667,162.3333333,13.66666667,2011/6/2 0:00,2015/10/20 0:00,1159.333333,3317.593329,0,0.827953655,"<[1.3069404E12, 1.4452668E12]>",18
6210,6210,風見幽?,6003.4,340.8,53.4,2011/7/12 0:00,2015/10/20 0:00,376.4,7127.045592,0,0.26243799,"<[1.3103964E12, 1.4452668E12]>",15
4753,4753,東方二?極,2573.0,91.0,6.0,2010/6/6 0:00,2015/10/20 0:00,321.0,2750.898502,0,0.227338735,"<[1.27575E12, 1.4452668E12]>",15
5855,5855,霧雨魔理?,12063.33333,216.1666667,188.0,2012/10/18 0:00,2015/10/20 0:00,643.1666667,15095.75201,0,0.607361777,"<[1.350486E12, 1.4452668E12]>",15
489,489,X30代ホイホイ,12066.21814,1907.099305,606.134738,2011/6/27 0:00,2015/10/20 0:00,672.6517216,22815.87593,0,0.38068245,"<[1.3091004E12, 1.4452668E12]>",15
4044,4044,わくて?.あやも?レポ??.,22558.39291,907.8270646,254.4962678,2011/6/6 0:00,2015/10/20 0:00,630.2753227,27248.9201,0,0.362161675,"<[1.307286E12, 1.4452668E12]>",15
1238,1238,ほっ時?,12174.16667,502.6666667,136.0,2011/5/3 0:00,2015/10/20 0:00,495.1666667,14697.11297,0,0.264566057,"<[1.3043484E12, 1.4452668E12]>",15
5188,5188,止めても動?,50952.5,1314.416667,1033.0,2010/3/23 0:00,2015/10/20 0:00,135.1666667,67729.50215,0,0.780222984,"<[1.26927E12, 1.4452668E12]>",7
1941,1941,フライング,4981.0,106.0,24.0,2010/5/23 0:00,2015/10/20 0:00,22.0,5444.801604,0,0.08217995,"<[1.2745404E12, 1.4452668E12]>",7
6145,6145,終わりなどなかっ?,8600.0,670.0,87.0,2010/5/23 0:00,2015/10/20 0:00,22.0,10527.02522,0,0.085328253,"<[1.2745404E12, 1.4452668E12]>",7
1135,1135,おちも?機?,6428.6,331.6,49.2,2010/5/23 0:00,2015/10/20 0:00,22.0,7482.051946,0,0.241437412,"<[1.2745404E12, 1.4452668E12]>",7
5727,5727,河童?nm10001210,5562.0,399.0,180.0,2010/12/3 0:00,2015/10/20 0:00,641.0,8635.075721,0,0.800194776,"<[1.291302E12, 1.4452668E12]>",15
2779,2779,??と動く.動くと縮む,41088.13,986.464026,223.6103229,2011/6/6 0:00,2015/10/20 0:00,688.6893879,45405.7429,0,0.491349505,"<[1.307286E12, 1.4452668E12]>",15
6213,6213,特殊相対性?,5562.0,399.0,180.0,2010/12/3 0:00,2015/10/20 0:00,641.0,8635.075721,0,0.800194776,"<[1.291302E12, 1.4452668E12]>",15
2032,2032,優等?,5562.0,399.0,180.0,2010/12/3 0:00,2015/10/20 0:00,641.0,8635.075721,0,0.800194776,"<[1.291302E12, 1.4452668E12]>",15
6291,6291,命は投げ捨て.られ.るもの,14797.95208,1313.49359,502.4755429,2011/7/6 0:00,2015/10/20 0:00,774.0093829,23544.73425,0,0.12217024,"<[1.309878E12, 1.4452668E12]>",7
566,566,アフレコ,124438.5,3033.5,871.5,2010/6/23 0:00,2015/10/20 0:00,625.5,140472.8008,1,0.0,"<[1.2772188E12, 1.4452668E12]>",7
3987,3987,シュリキン,29164.0,1020.0,241.0,2012/5/11 0:00,2015/10/20 0:00,1560.0,33764.80444,0,0.981553975,"<[1.336662E12, 1.4452668E12]>",18
484,484,???????????????,12488.66667,453.6666667,103.6666667,2011/6/21 0:00,2015/10/20 0:00,954.0,14481.55736,0,0.98683058,"<[1.308582E12, 1.4452668E12]>",18
5565,5565,音程が来?,9348.625,758.25,138.75,2010/3/3 0:00,2015/10/20 0:00,270.875,12132.00904,0,0.643141078,"<[1.267542E12, 1.4452668E12]>",19
2215,2215,ピ?音仕事し?,26481.5,887.0,256.0,2011/4/18 0:00,2015/10/20 0:00,677.0,31180.01916,0,0.109886868,"<[1.3030524E12, 1.4452668E12]>",19
3571,3571,sims3_レイトナイ?,10851.0,696.0,66.0,2012/10/13 0:00,2015/10/20 0:00,861.0,12495.28675,0,0.024860413,"<[1.350054E12, 1.4452668E12]>",19
1428,1428,sims?E_?,27389.0,906.5,164.0,2012/7/28 0:00,2015/10/20 0:00,1000.5,30726.62591,0,0.07046934,"<[1.3434012E12, 1.4452668E12]>",19
3960,3960,誰得動画,12134.75,1197.0,156.75,2009/3/26 0:00,2015/10/20 0:00,185.25,15576.77551,0,0.672124979,"<[1.2379932E12, 1.4452668E12]>",19
1476,1476,みっくりしてぁ?てね...,17901.40797,927.3590373,255.5001334,2011/6/2 0:00,2015/10/20 0:00,586.9642715,22616.20598,0,0.90549765,"<[1.3069404E12, 1.4452668E12]>",19
6301,6301,止めたらゲッ?ン,5503.0,105.0,17.0,2008/12/1 0:00,2015/10/20 0:00,36.0,5861.04,0,0.901050075,"<[1.2280572E12, 1.4452668E12]>",19
555,555,YUKKULOID,22852.33333,474.3333333,957.6666667,2008/12/12 0:00,2015/10/20 0:00,179.6666667,37682.40176,0,0.939662643,"<[1.2290076E12, 1.4452668E12]>",19
4225,4225,黒歴史,5396.777778,263.2222222,22.22222222,2011/9/16 0:00,2015/10/20 0:00,548.0,5981.139875,0,0.51941135,"<[1.3160988E12, 1.4452668E12]>",17
1492,1492,ドゥ.エッ??,50206.46276,1516.762563,157.0128435,2011/6/15 0:00,2015/10/20 0:00,796.2377974,54034.07414,0,0.954084453,"<[1.3080636E12, 1.4452668E12]>",19
5332,5332,気?がZU.N,34768.72062,874.4177327,237.7064871,2011/6/19 0:00,2015/10/20 0:00,819.8912545,39187.42606,0,0.957481359,"<[1.3084092E12, 1.4452668E12]>",19
567,567,?_ぁ?ぁ?って?,8704.0,267.0,88.0,2008/12/8 0:00,2015/10/20 0:00,155.0,10283.13059,0,0.846109563,"<[1.228662E12, 1.4452668E12]>",19
6252,6252,出牛?来,10728.0,405.0,38.0,2011/12/20 0:00,2015/10/20 0:00,680.0,11688.31689,0,0.547468606,"<[1.3243068E12, 1.4452668E12]>",18
18,18,ぁ?最終回?_っ?,44038.57143,1377.428571,233.4285714,2011/3/24 0:00,2015/10/20 0:00,1313.714286,48875.86596,0,0.990191743,"<[1.3008924E12, 1.4452668E12]>",18
2801,2801,歴史,12938.25641,406.4871795,172.8974359,2011/11/28 0:00,2015/10/20 0:00,560.5897436,15925.98171,0,0.688375191,"<[1.322406E12, 1.4452668E12]>",17
1330,1330,きまぐれの人,5119.409091,93.86363636,23.36363636,2011/8/10 0:00,2015/10/20 0:00,170.4545455,5562.044822,0,0.253517584,"<[1.312902E12, 1.4452668E12]>",17
2235,2235,作ってみ?,25243.63333,1130.566667,608.4666667,2011/8/2 0:00,2015/10/20 0:00,283.4666667,35453.82955,0,0.046002607,"<[1.3122108E12, 1.4452668E12]>",17
1149,1149,ニコニコ手芸部,1249.090909,72.72727273,14.0,2010/10/16 0:00,2015/10/20 0:00,298.8181818,1527.858619,1,0.0,"<[1.2871548E12, 1.4452668E12]>",17
2798,2798,バルモビル,8728.0,129.0,56.0,2013/4/7 0:00,2015/10/20 0:00,266.0,9695.132952,0,0.00764591,"<[1.3652604E12, 1.4452668E12]>",16
1271,1271,X..動画に出てきた折り畳みバイクで?,17305.14249,1874.101683,266.1271382,2011/7/9 0:00,2015/10/20 0:00,636.3757159,22990.52949,0,0.037760563,"<[1.3101372E12, 1.4452668E12]>",16
5201,5201,英国面,6788.0,136.5,55.0,2012/5/1 0:00,2015/10/20 0:00,329.5,7746.830432,0,0.009621546,"<[1.335798E12, 1.4452668E12]>",16
308,308,welbike,8728.0,129.0,56.0,2013/4/7 0:00,2015/10/20 0:00,266.0,9695.132952,0,0.00764591,"<[1.3652604E12, 1.4452668E12]>",16
5117,5117,呪の祟り,20607.0,814.0,46.0,2010/8/9 0:00,2015/10/20 0:00,523.0,22080.13421,0,0.195639695,"<[1.2812796E12, 1.4452668E12]>",17
1947,1947,タイトル落ち,20607.0,814.0,46.0,2010/8/9 0:00,2015/10/20 0:00,523.0,22080.13421,0,0.195639695,"<[1.2812796E12, 1.4452668E12]>",17
5219,5219,趁E??開,20605.5,885.5,155.5,2010/9/19 0:00,2015/10/20 0:00,390.5,23787.27658,0,0.01852872,"<[1.284822E12, 1.4452668E12]>",17
130,130,haru,20852.0,754.3333333,45.66666667,2010/7/21 0:00,2015/10/20 0:00,482.6666667,22265.05314,0,0.13244093,"<[1.279638E12, 1.4452668E12]>",17
6215,6215,珪?_生物,29394.0,657.0,94.0,2010/12/5 0:00,2015/10/20 0:00,463.0,31446.68091,0,0.940355856,"<[1.2914748E12, 1.4452668E12]>",14
1244,1244,?p主怒りの演説,29394.0,657.0,94.0,2010/12/5 0:00,2015/10/20 0:00,463.0,31446.68091,0,0.940355856,"<[1.2914748E12, 1.4452668E12]>",14
1887,1887,WMM,19314.0,599.0,1051.0,2010/9/29 0:00,2015/10/20 0:00,363.0,35660.8849,0,0.091968318,"<[1.285686E12, 1.4452668E12]>",17
6204,6204,龍ちも?がまともな交渉人,25627.0,633.5,61.5,2012/10/20 0:00,2015/10/20 0:00,1005.5,27167.75335,0,0.639481076,"<[1.3506588E12, 1.4452668E12]>",1
218,218,め?くりTRPG,28399.96954,682.7106599,362.5888325,2012/12/23 0:00,2015/10/20 0:00,723.6751269,34505.68353,0,0.511249832,"<[1.3561884E12, 1.4452668E12]>",18
4618,4618,ドヤ顔合戦,26970.0,471.0,58.0,2012/10/21 0:00,2015/10/20 0:00,721.0,28302.93276,0,0.081617843,"<[1.3507452E12, 1.4452668E12]>",1
1,1,ゲー?_,18847.21505,684.2330226,150.8601864,2012/3/28 0:00,2015/10/20 0:00,792.8508655,21770.56429,0,0.511249832,"<[1.3328604E12, 1.4452668E12]>",18
5859,5859,東方落外?,3768.0,119.0,42.0,2009/3/31 0:00,2015/10/20 0:00,283.0,4513.395775,0,0.020815258,"<[1.2384252E12, 1.4452668E12]>",17
1264,1264,め?くり朗読,4526.384236,210.0295567,46.12807882,2012/4/11 0:00,2015/10/20 0:00,400.7635468,5419.111341,0,0.511249832,"<[1.33407E12, 1.4452668E12]>",17
3303,3303,でってぁ?,19314.0,599.0,1051.0,2010/9/29 0:00,2015/10/20 0:00,363.0,35660.8849,0,0.091968318,"<[1.285686E12, 1.4452668E12]>",17
50,50,ニコニコ動画講座,5281.409836,144.6229508,165.6393443,2011/4/3 0:00,2015/10/20 0:00,358.5737705,7906.882425,0,0.511249833,"<[1.3017564E12, 1.4452668E12]>",17
